Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,City,State,Country,Previous Defaults,Marital Status Change,Risk Rating
40,Non-binary,High School,Single,105333.0,,5213.0,Personal,Unemployed,2,Fair,0.13923615612580784,117850.0,,West Richard,CO,Burkina Faso,0.0,2,Low
34,Female,Bachelor's,Single,83642.0,751.0,12190.0,Auto,Unemployed,5,Poor,0.3441170630908119,182869.0,1.0,Willisside,PR,Monaco,0.0,2,Medium
34,Male,Bachelor's,Widowed,25678.0,613.0,25372.0,Personal,Self-employed,9,Excellent,0.3911870461751713,138067.0,1.0,Anthonyberg,WA,Holy See (Vatican City State),4.0,2,High
61,Male,High School,Single,,650.0,44552.0,Home,Employed,19,Poor,0.19265625022178182,292163.0,,East Stevenchester,FM,Anguilla,2.0,2,Low
53,Male,High School,Widowed,36066.0,,33224.0,Personal,Employed,16,Good,0.44738997307671924,,4.0,Macdonaldfort,NJ,Grenada,3.0,0,Low
40,Non-binary,PhD,Divorced,105265.0,763.0,27903.0,Auto,Employed,1,Poor,0.4399422101134878,249185.0,2.0,Mitchelltown,VI,Suriname,4.0,1,Medium
27,Non-binary,Master's,Married,83497.0,702.0,13659.0,Business,Self-employed,10,Poor,0.25639794660314674,,2.0,Anthonyshire,NV,Tonga,2.0,1,Medium
40,Male,High School,Divorced,,707.0,13732.0,Home,Unemployed,4,Fair,0.5977824509284079,,,Boyershire,KY,Palau,3.0,1,Low
67,Female,Master's,Widowed,,,16456.0,Personal,Unemployed,7,Fair,0.5501587654558359,139822.0,1.0,Harrisonland,NJ,Guatemala,2.0,1,Low
52,Male,Master's,Married,80945.0,701.0,46784.0,Business,Employed,9,Excellent,0.10120691567049481,73496.0,2.0,Vasquezport,VA,Vietnam,1.0,1,Low
43,Female,High School,Married,71993.0,729.0,27055.0,Home,Unemployed,17,Excellent,0.5616043833203253,221593.0,1.0,North Edwardtown,RI,Gabon,3.0,0,Low
22,Male,PhD,Divorced,32869.0,741.0,39837.0,Auto,Employed,0,Fair,0.3135930572035779,273528.0,4.0,Timothyton,OK,Hungary,4.0,1,High
22,Non-binary,Bachelor's,Widowed,86846.0,684.0,47335.0,Auto,Unemployed,0,Poor,0.46392925193312684,37738.0,3.0,Grantside,SC,Cameroon,0.0,2,Low
41,Male,PhD,Married,31066.0,636.0,41610.0,Home,Employed,9,Fair,0.5361867309131697,30732.0,1.0,Port Kyle,TX,Korea,2.0,2,Low
65,Male,High School,Single,98254.0,,23453.0,Auto,Self-employed,16,Excellent,0.3726491033396683,,4.0,West Michaelburgh,OH,Guinea,4.0,2,Medium
22,Male,Master's,Divorced,97564.0,,47543.0,Business,Unemployed,4,Good,0.3048921968726094,116175.0,3.0,New Jamesview,AR,Sierra Leone,3.0,2,Low
46,Male,Bachelor's,Married,22039.0,,29107.0,Home,Self-employed,7,Excellent,0.3810642335170602,42522.0,,Halltown,DE,Guyana,,1,Medium
69,Female,High School,Divorced,58653.0,640.0,45791.0,Auto,Unemployed,16,Fair,0.32288927096712494,248472.0,4.0,East Michaelport,WY,Cuba,0.0,0,Low
41,Female,High School,Divorced,,608.0,,Home,Unemployed,1,Fair,0.12777918501113802,209688.0,0.0,Doughertyfurt,VI,Somalia,3.0,0,Medium
55,Non-binary,High School,Married,25870.0,725.0,25375.0,Business,Unemployed,4,Fair,0.33012480422917523,181851.0,1.0,North James,WV,Lithuania,2.0,1,Medium
44,Female,Master's,Single,77899.0,,,Home,Self-employed,5,Fair,0.5881805521497224,,,North Jamieville,WV,Sweden,4.0,2,Medium
52,Female,Bachelor's,Divorced,50194.0,699.0,38540.0,Personal,Self-employed,7,Good,0.5433638439946885,94821.0,0.0,Sparksborough,IA,Vietnam,4.0,2,Low
62,Female,High School,Divorced,91922.0,673.0,46144.0,Business,Self-employed,17,Good,0.5867846735632521,242664.0,1.0,Jaclynside,MP,Afghanistan,3.0,0,High
42,Female,High School,Married,26609.0,618.0,9025.0,Personal,Self-employed,14,Poor,0.5371365499461477,219804.0,,Lake Melaniebury,OH,Sao Tome and Principe,2.0,0,High
48,Female,Bachelor's,Married,91229.0,,43197.0,Home,Unemployed,18,Excellent,0.3631093452188715,101375.0,4.0,East Stacyland,PR,Tanzania,0.0,0,Low
36,Female,Bachelor's,Married,25385.0,616.0,45091.0,Auto,Self-employed,19,Poor,0.4140465023075153,255416.0,1.0,West Barrybury,KY,Gabon,1.0,1,Low
34,Female,Master's,Widowed,,748.0,49962.0,Business,Unemployed,10,Good,0.5874669122668875,262915.0,2.0,North Jeremiah,ME,Portugal,1.0,1,Low
45,Non-binary,Bachelor's,Widowed,49048.0,718.0,8107.0,Auto,Self-employed,5,Excellent,0.4656786579090395,212305.0,2.0,South Calvinfort,RI,New Caledonia,3.0,0,Medium
42,Male,Master's,Divorced,61713.0,,48751.0,Home,Unemployed,11,Good,0.46223088221307174,207476.0,1.0,Kentshire,OK,Poland,2.0,1,Low
66,Non-binary,PhD,Widowed,,754.0,49166.0,Business,Employed,3,Poor,0.35682082890322653,,2.0,South Petermouth,FL,China,3.0,1,Low
56,Male,Master's,Widowed,64016.0,622.0,9817.0,Auto,Unemployed,12,Excellent,0.20997523264752574,210156.0,1.0,Robinsonstad,VI,Tokelau,0.0,0,Medium
42,Male,High School,Divorced,70955.0,724.0,30485.0,Personal,Employed,2,Excellent,0.3807563030350004,265072.0,,Port Jennifer,MN,Serbia,3.0,1,Low
20,Female,High School,Widowed,60682.0,622.0,20907.0,Home,Employed,6,Good,0.3124622910213779,216240.0,1.0,Jamesburgh,VT,Korea,1.0,1,Medium
55,Non-binary,Master's,Widowed,46261.0,,27905.0,Home,Unemployed,19,Excellent,0.3622476340169164,137128.0,3.0,Lake Stacey,SC,Burundi,2.0,1,High
49,Female,High School,Married,80848.0,664.0,,Personal,Self-employed,18,Good,0.17875129048532948,45593.0,,South Amyberg,ND,Congo,2.0,2,Low
63,Female,PhD,Widowed,30633.0,603.0,,Auto,Self-employed,13,Good,0.21453727044164503,251603.0,4.0,Amandamouth,AL,Mali,1.0,1,Low
42,Female,High School,Divorced,107914.0,694.0,7194.0,Personal,Self-employed,4,Excellent,0.5989746683564356,289015.0,0.0,North Scott,ND,Singapore,4.0,0,Low
66,Male,Master's,Widowed,33440.0,709.0,10260.0,Business,Self-employed,1,Fair,0.2619832070500778,116976.0,4.0,West Cherylmouth,CO,Canada,,2,Low
56,Female,Master's,Widowed,116494.0,,8239.0,Home,Unemployed,18,Fair,0.3628224319007842,60910.0,0.0,East Christopherstad,DC,Indonesia,4.0,0,Low
64,Male,PhD,Widowed,79424.0,625.0,28738.0,Personal,Unemployed,2,Excellent,0.4555807579230813,98803.0,,Cherylhaven,ID,Mayotte,3.0,0,High
34,Female,Bachelor's,Widowed,29616.0,631.0,7604.0,Personal,Employed,12,Poor,0.5410321974844652,208788.0,4.0,North Cody,UT,French Guiana,4.0,0,Low
62,Male,Bachelor's,Widowed,56855.0,631.0,15112.0,Business,Employed,14,Fair,0.15868985001401673,203808.0,4.0,West Peter,MH,Nigeria,4.0,0,Medium
45,Male,Bachelor's,Widowed,,709.0,28550.0,Business,Self-employed,12,Good,0.5419226886129754,176698.0,4.0,West Stephen,MD,San Marino,2.0,2,Low
50,Non-binary,Master's,Married,,,41320.0,Personal,Unemployed,11,Fair,0.3724840857867505,257086.0,1.0,Kyleburgh,DE,Nicaragua,,0,High
60,Non-binary,Bachelor's,Divorced,63237.0,740.0,48293.0,Business,Employed,5,Good,0.45050844749158947,266517.0,3.0,Olsonstad,AK,South Georgia and the South Sandwich Islands,1.0,1,Low
31,Female,Bachelor's,Single,71095.0,705.0,,Business,Self-employed,16,Good,0.2972777125896786,73626.0,,Millston,TN,Venezuela,1.0,1,Medium
44,Female,High School,Single,95287.0,630.0,22851.0,Business,Employed,6,Good,0.357557724836125,144151.0,4.0,Brownhaven,SC,Turkey,,2,Low
18,Male,Bachelor's,Married,82160.0,752.0,28519.0,Home,Employed,2,Excellent,0.31287433076049376,23422.0,3.0,Port Joseph,LA,El Salvador,2.0,2,Medium
66,Female,Master's,Widowed,84175.0,605.0,40469.0,Business,Unemployed,17,Fair,0.5803766903152542,190341.0,2.0,Rodgersburgh,NH,Hong Kong,4.0,1,Low
62,Male,High School,Married,46447.0,757.0,29405.0,Auto,Employed,4,Good,0.36004223182283124,,2.0,North Lynn,AR,Eritrea,2.0,2,Medium
39,Male,Bachelor's,Widowed,92489.0,639.0,7304.0,Business,Employed,19,Poor,0.2298123288273279,215616.0,1.0,Ashleyburgh,IL,Argentina,4.0,0,Low
45,Female,Bachelor's,Married,71253.0,652.0,27307.0,Auto,Self-employed,12,Poor,0.32124011897148697,107350.0,1.0,Lake Pamelabury,WA,Mauritius,0.0,0,Medium
60,Non-binary,High School,Married,26242.0,637.0,44308.0,Home,Employed,18,Excellent,0.32967197112953095,258070.0,4.0,North Johnnystad,PA,Aruba,1.0,1,Medium
36,Male,Bachelor's,Divorced,47987.0,793.0,7973.0,Business,Unemployed,1,Fair,0.2587011880907878,104222.0,3.0,New Matthewborough,MP,Lithuania,0.0,2,Medium
63,Male,PhD,Divorced,89674.0,,34161.0,Business,Unemployed,10,Good,0.3760387122295157,183444.0,3.0,Simpsonland,CT,Slovenia,4.0,2,Medium
50,Male,PhD,Single,70639.0,782.0,15844.0,Personal,Unemployed,7,Poor,0.4406554705048362,26758.0,1.0,Lake Carol,MS,Dominican Republic,4.0,0,Low
40,Non-binary,Bachelor's,Divorced,100485.0,,39842.0,Auto,Unemployed,12,Good,0.1698741526171548,,4.0,Port Kari,MN,Micronesia,0.0,2,Medium
46,Female,High School,Single,110159.0,790.0,29837.0,Home,Self-employed,12,Poor,0.36903089217462703,240011.0,1.0,West Tiffany,HI,Antarctica (the territory South of 60 deg S),2.0,1,Medium
35,Non-binary,Master's,Single,66526.0,732.0,29837.0,Home,Self-employed,18,Poor,0.5092856453616332,294341.0,,East Breannaburgh,AK,Netherlands,1.0,2,Low
56,Non-binary,PhD,Single,,797.0,,Personal,Self-employed,15,Poor,0.44897393489372717,141611.0,0.0,North Angela,MN,Korea,,1,Medium
28,Female,High School,Widowed,112526.0,752.0,36288.0,Personal,Employed,10,Fair,0.4742306522890495,184535.0,1.0,East Jessicabury,NY,Equatorial Guinea,2.0,1,Low
29,Male,PhD,Divorced,68196.0,739.0,35275.0,Personal,Employed,1,Poor,0.4978557510664341,262266.0,3.0,Brianstad,CT,British Indian Ocean Territory (Chagos Archipelago),3.0,1,High
56,Female,Master's,Married,73871.0,689.0,45186.0,Auto,Employed,12,Good,0.5587898048453033,121187.0,1.0,Johnsonborough,FL,Trinidad and Tobago,1.0,2,Medium
33,Non-binary,Bachelor's,Divorced,101447.0,640.0,21855.0,Business,Self-employed,0,Fair,0.18283517707879152,243032.0,2.0,Olsontown,DE,Mayotte,1.0,2,Low
68,Female,Bachelor's,Widowed,78548.0,755.0,48196.0,Home,Unemployed,16,Good,0.12824493743089718,88255.0,3.0,New Christopher,MD,Belgium,,0,Low
26,Non-binary,Master's,Widowed,,,,Auto,Unemployed,14,Poor,0.4513152916048305,209477.0,2.0,Port Vickie,SD,Guyana,1.0,1,Medium
37,Non-binary,Master's,Widowed,50486.0,609.0,,Business,Unemployed,2,Excellent,0.4656850056203382,249133.0,0.0,Port Levi,VT,United States of America,4.0,0,Low
39,Male,Bachelor's,Divorced,34332.0,,35126.0,Auto,Unemployed,14,Excellent,0.5644744409098692,285612.0,3.0,Mejiatown,FL,Saint Vincent and the Grenadines,2.0,0,Medium
51,Non-binary,PhD,Married,83252.0,760.0,27869.0,Personal,Self-employed,16,Fair,0.41692222242364185,23546.0,3.0,East Timothychester,NC,United Arab Emirates,0.0,2,High
61,Male,Bachelor's,Single,39856.0,680.0,17699.0,Auto,Employed,0,Good,0.19623297038363682,154041.0,,Williamsmouth,AK,Taiwan,1.0,0,Low
59,Male,PhD,Widowed,102597.0,,15695.0,Auto,Self-employed,8,Excellent,0.40524440135000317,93130.0,,Lunafurt,FM,Cook Islands,2.0,1,Low
34,Male,Master's,Divorced,92485.0,720.0,,Business,Self-employed,3,Excellent,0.4276973421173741,44893.0,,East Richardtown,WA,Canada,1.0,2,High
30,Non-binary,Bachelor's,Widowed,41470.0,662.0,25724.0,Home,Self-employed,5,Poor,0.33682508535936806,145766.0,0.0,Lake Joseton,CA,Honduras,2.0,1,Low
68,Male,Bachelor's,Married,115525.0,742.0,28291.0,Auto,Unemployed,2,Good,0.4176852544382793,291120.0,1.0,Stevenview,SD,Puerto Rico,,1,Low
56,Non-binary,Bachelor's,Widowed,36926.0,700.0,46525.0,Business,Self-employed,16,Excellent,0.13904782497468074,220452.0,4.0,Richardburgh,GA,Guam,2.0,0,Medium
20,Non-binary,PhD,Single,76865.0,628.0,9507.0,Business,Self-employed,5,Good,0.2565363904549781,214753.0,4.0,Garciafort,PW,Tajikistan,,2,Medium
56,Non-binary,PhD,Married,68720.0,,23083.0,Business,Employed,15,Fair,0.3179205586501711,295634.0,3.0,South Timothy,OK,Antarctica (the territory South of 60 deg S),3.0,0,Low
30,Female,PhD,Widowed,43653.0,,5657.0,Home,Self-employed,5,Poor,0.2571695541968605,210388.0,0.0,Port Lisashire,FL,New Zealand,2.0,1,Low
63,Female,Bachelor's,Married,115198.0,617.0,36000.0,Personal,Employed,1,Poor,0.237218592634836,155070.0,1.0,North Danielfurt,WA,Christmas Island,1.0,0,Medium
43,Non-binary,Bachelor's,Married,83238.0,630.0,47925.0,Business,Unemployed,3,Good,0.32346662635335044,93074.0,0.0,Port Davidbury,NY,Russian Federation,4.0,1,Low
22,Female,Master's,Widowed,65420.0,797.0,18847.0,Home,Employed,6,Poor,0.1959506612052758,35607.0,1.0,Harringtonmouth,GU,Korea,1.0,2,Medium
64,Non-binary,High School,Divorced,38688.0,737.0,46437.0,Personal,Unemployed,9,Excellent,0.48006730234794603,259692.0,4.0,Roachview,AS,Croatia,,2,Low
40,Non-binary,Bachelor's,Divorced,76321.0,,24713.0,Personal,Self-employed,7,Poor,0.2113758249409712,184929.0,1.0,East Joshuastad,NM,Saint Barthelemy,1.0,2,Low
28,Non-binary,Bachelor's,Widowed,26861.0,618.0,26687.0,Personal,Self-employed,6,Excellent,0.30457671268699293,,3.0,Elizabethbury,IA,Egypt,,1,Low
43,Male,Master's,Divorced,73900.0,613.0,18831.0,Personal,Self-employed,10,Excellent,0.46827559769551885,234425.0,3.0,Jenniferchester,MT,Albania,0.0,2,Low
49,Male,Master's,Single,33582.0,681.0,5236.0,Home,Unemployed,11,Good,0.3935625307034285,65973.0,3.0,New Scott,MP,Ghana,0.0,2,Low
66,Non-binary,Master's,Single,92629.0,750.0,41473.0,Auto,Unemployed,17,Fair,0.5889149321899729,120306.0,,Benderport,WY,Belize,4.0,1,Low
40,Female,Master's,Married,118095.0,,,Business,Self-employed,6,Excellent,0.2477944360135039,27012.0,2.0,Katelynfort,VI,Montserrat,,2,Medium
24,Non-binary,Master's,Single,88363.0,660.0,,Auto,Self-employed,11,Poor,0.534099463738739,108324.0,4.0,East Paulborough,AS,Brazil,,2,Low
40,Non-binary,Bachelor's,Single,58368.0,735.0,32968.0,Business,Employed,12,Excellent,0.25797229914811337,228140.0,2.0,East Marilyn,MI,Saint Barthelemy,4.0,2,Medium
28,Male,Bachelor's,Divorced,70859.0,779.0,40292.0,Auto,Employed,19,Good,0.26139423520732996,57335.0,4.0,New Nicholasview,NE,Seychelles,0.0,1,Low
38,Male,Bachelor's,Married,110183.0,712.0,31117.0,Personal,Employed,6,Fair,0.404270802297113,41247.0,,North Laura,CT,Turkmenistan,0.0,2,Medium
39,Male,High School,Divorced,31628.0,738.0,10235.0,Home,Unemployed,13,Fair,0.19624880066015263,35251.0,0.0,Port Ashley,CO,Syrian Arab Republic,4.0,2,Low
50,Non-binary,Master's,Widowed,108373.0,638.0,,Home,Employed,0,Poor,0.36674940633838615,150165.0,3.0,Deborahhaven,WA,Barbados,,1,High
31,Male,Master's,Married,40519.0,639.0,38782.0,Home,Employed,13,Good,0.28298567035275357,,2.0,West Tashaland,IL,Barbados,,2,Medium
39,Male,PhD,Married,52194.0,690.0,47771.0,Personal,Employed,11,Fair,0.3371470578790392,262230.0,3.0,Beckerbury,DE,British Virgin Islands,2.0,2,Medium
62,Non-binary,High School,Widowed,68743.0,796.0,7353.0,Business,Employed,17,Good,0.2033599650923836,,,West Amymouth,WY,Ghana,2.0,1,Low
61,Non-binary,Master's,Single,43229.0,765.0,26213.0,Business,Unemployed,7,Poor,0.3558623524992659,26024.0,0.0,New Scott,WI,Morocco,4.0,0,Medium
19,Female,Bachelor's,Married,,713.0,,Home,Self-employed,17,Fair,0.430426239402237,172924.0,0.0,New Sarastad,PA,Czech Republic,2.0,1,Low
30,Non-binary,PhD,Single,57850.0,710.0,32881.0,Auto,Unemployed,18,Fair,0.2950109813031815,,2.0,Powellfort,UT,Lao People's Democratic Republic,2.0,1,Low
54,Male,High School,Divorced,87143.0,752.0,43577.0,Home,Unemployed,10,Poor,0.10225702396393724,120983.0,1.0,Colemantown,MS,South Georgia and the South Sandwich Islands,1.0,1,Low
48,Male,High School,Divorced,103576.0,604.0,37746.0,Auto,Self-employed,19,Fair,0.29790580096014707,161919.0,3.0,South Josephport,AS,Nauru,3.0,0,Medium
33,Female,High School,Widowed,66546.0,,9317.0,Business,Unemployed,15,Excellent,0.1614640562829973,297201.0,,North Davidtown,MA,Senegal,1.0,2,Low
59,Male,Master's,Single,32857.0,693.0,44060.0,Home,Unemployed,4,Excellent,0.31924719574928206,254436.0,0.0,Michelestad,NH,Guernsey,,2,Medium
29,Non-binary,Bachelor's,Divorced,35900.0,752.0,49891.0,Home,Self-employed,11,Poor,0.21356578240966992,126761.0,0.0,South Rachelbury,RI,Namibia,2.0,0,Low
34,Non-binary,High School,Single,86912.0,670.0,48704.0,Auto,Employed,15,Excellent,0.24414143306488564,83732.0,0.0,West Michael,MS,Cayman Islands,0.0,0,Low
65,Non-binary,Bachelor's,Married,,752.0,10116.0,Business,Unemployed,10,Excellent,0.16156919270641415,44820.0,2.0,East Pamelaville,NY,Guam,4.0,2,Medium
67,Female,High School,Single,48210.0,729.0,14068.0,Auto,Self-employed,6,Fair,0.13180493836325555,221948.0,,West Curtistown,GU,Saudi Arabia,2.0,0,Medium
50,Non-binary,Bachelor's,Widowed,89507.0,719.0,15858.0,Home,Unemployed,12,Poor,0.3655098146327185,141480.0,4.0,Lake James,AK,Netherlands,0.0,1,High
64,Female,PhD,Widowed,59314.0,753.0,20839.0,Business,Unemployed,11,Fair,0.2932035620647545,107546.0,4.0,Brianland,NV,Bulgaria,0.0,0,Medium
25,Male,Bachelor's,Single,,724.0,19973.0,Business,Self-employed,16,Fair,0.26317699026490105,258851.0,2.0,North Julian,WA,Denmark,4.0,1,Medium
54,Female,Bachelor's,Married,72540.0,794.0,21298.0,Personal,Self-employed,14,Excellent,0.23590904120799625,55594.0,4.0,South Brian,FL,Nicaragua,,2,Low
25,Female,High School,Divorced,57193.0,749.0,43771.0,Auto,Self-employed,8,Good,0.29776153654447257,173604.0,4.0,Port Francisbury,SC,Belgium,3.0,0,Low
64,Female,Bachelor's,Single,50034.0,718.0,46672.0,Personal,Employed,16,Fair,0.20056381515628383,200881.0,0.0,Cassidyton,NC,Gibraltar,0.0,1,High
57,Male,High School,Married,98461.0,750.0,41872.0,Auto,Employed,9,Good,0.41476048756019546,,3.0,Carrilloland,CA,Tokelau,,1,Low
64,Female,Bachelor's,Married,,767.0,27442.0,Home,Self-employed,1,Excellent,0.4031699099170084,263912.0,1.0,North Amybury,NC,Serbia,3.0,0,Low
38,Non-binary,PhD,Divorced,71714.0,729.0,16805.0,Auto,Self-employed,13,Fair,0.45879428191253147,198183.0,1.0,North Randy,MA,Bangladesh,1.0,0,Low
44,Non-binary,PhD,Single,,798.0,48976.0,Auto,Self-employed,5,Good,0.5846006313663952,59634.0,3.0,Lake Carolfurt,ND,Jordan,4.0,1,High
18,Female,PhD,Single,44767.0,772.0,11642.0,Auto,Self-employed,17,Fair,0.5885957250261497,79252.0,0.0,West Carolynberg,OK,Turks and Caicos Islands,1.0,1,Low
55,Non-binary,Bachelor's,Married,62723.0,727.0,25519.0,Business,Unemployed,9,Good,0.12337938326107431,58851.0,3.0,Port Stephen,DC,Zimbabwe,,0,Low
32,Non-binary,Master's,Married,,788.0,16070.0,Home,Unemployed,15,Good,0.5839755832739321,87829.0,2.0,North Aliceville,CO,Nepal,2.0,0,Medium
45,Non-binary,Master's,Widowed,,607.0,26597.0,Business,Unemployed,15,Excellent,0.20758755192529735,209170.0,3.0,Annamouth,OK,Netherlands Antilles,2.0,1,Medium
38,Non-binary,Bachelor's,Divorced,,782.0,19272.0,Home,Employed,5,Poor,0.40307853479645883,137204.0,1.0,Lake Saramouth,DC,Isle of Man,1.0,0,Medium
43,Female,Master's,Widowed,94155.0,,8100.0,Personal,Employed,14,Poor,0.2311842331757963,137176.0,,Aaronmouth,TX,Swaziland,0.0,2,Low
52,Male,Master's,Divorced,33880.0,732.0,26566.0,Auto,Employed,1,Poor,0.4405061344317689,,2.0,New Taylor,MN,Saint Vincent and the Grenadines,3.0,2,Low
51,Male,High School,Widowed,97365.0,750.0,32245.0,Auto,Self-employed,11,Good,0.4423598215324074,105425.0,3.0,North Danielleville,IA,Greenland,4.0,1,High
57,Female,PhD,Divorced,79119.0,623.0,28854.0,Personal,Self-employed,18,Good,0.22077172833857214,91994.0,2.0,East Wesley,MS,American Samoa,3.0,1,Low
54,Male,PhD,Single,41760.0,604.0,21428.0,Auto,Self-employed,17,Poor,0.5985924014659869,105773.0,3.0,New Jameschester,ND,Vanuatu,,0,Low
55,Male,Bachelor's,Single,107562.0,638.0,,Business,Employed,6,Good,0.362284682757798,153378.0,0.0,East Molly,AZ,Cambodia,0.0,0,Low
53,Female,PhD,Divorced,93306.0,700.0,43755.0,Business,Unemployed,3,Poor,0.5969648390347422,295872.0,,New Alexanderbury,MD,Togo,2.0,1,Low
45,Non-binary,Master's,Widowed,66435.0,761.0,31704.0,Auto,Self-employed,16,Poor,0.2649129795041558,142200.0,4.0,Scottborough,UT,Germany,4.0,2,High
23,Non-binary,Bachelor's,Single,,,37837.0,Business,Employed,3,Poor,0.29474473654243627,251973.0,2.0,Tylerland,GA,Switzerland,1.0,2,Medium
68,Non-binary,Master's,Married,32359.0,,27106.0,Home,Employed,11,Excellent,0.2599971900369046,139957.0,,Prattport,FM,San Marino,3.0,1,Low
54,Male,Bachelor's,Divorced,109930.0,714.0,6699.0,Home,Employed,19,Excellent,0.473013888848408,59352.0,2.0,Lopezland,AR,Colombia,,2,Medium
65,Female,Master's,Widowed,76241.0,,45129.0,Personal,Unemployed,2,Poor,0.3055028815468507,118383.0,0.0,Ashleyton,NM,Antarctica (the territory South of 60 deg S),,0,Low
18,Female,High School,Single,37301.0,751.0,,Business,Employed,11,Fair,0.34320306461222294,165021.0,,Port Kristenburgh,MO,Ukraine,0.0,0,Medium
19,Non-binary,Master's,Widowed,45957.0,605.0,,Home,Employed,4,Fair,0.3120965349055077,,,South Sarahchester,WV,Korea,3.0,1,Low
23,Male,Master's,Married,81800.0,769.0,7473.0,Personal,Employed,11,Poor,0.5253555687484244,162787.0,3.0,Christyview,ME,Panama,4.0,2,High
21,Female,PhD,Widowed,78942.0,788.0,29587.0,Home,Self-employed,2,Excellent,0.3170293886961175,149053.0,2.0,Michaeltown,AZ,Indonesia,4.0,2,Low
64,Male,PhD,Divorced,68990.0,,45801.0,Business,Employed,13,Good,0.4883278037951442,265330.0,,South Samuelton,MP,Uruguay,1.0,0,Low
23,Male,PhD,Widowed,53617.0,701.0,22306.0,Auto,Employed,17,Good,0.21692539573668526,98231.0,2.0,Ianside,AZ,Brunei Darussalam,1.0,1,Medium
27,Non-binary,Master's,Single,94904.0,753.0,41311.0,Business,Self-employed,18,Good,0.5098174978599765,264314.0,1.0,Mendeztown,OH,Samoa,,2,Medium
24,Male,Master's,Widowed,24076.0,667.0,44895.0,Personal,Employed,18,Good,0.17093728649105436,,1.0,North Sherry,MT,Belgium,2.0,0,High
55,Female,Bachelor's,Divorced,80666.0,604.0,,Business,Unemployed,9,Excellent,0.3053354832193299,70269.0,3.0,East Nicoleport,VI,Cayman Islands,,1,Low
24,Male,PhD,Divorced,34819.0,,7053.0,Personal,Employed,14,Poor,0.5806225230140791,224975.0,,South Albert,WI,Portugal,0.0,2,Medium
61,Male,Master's,Married,75692.0,701.0,22409.0,Business,Unemployed,12,Poor,0.5885860820984499,123051.0,,South James,AR,Vietnam,2.0,2,Low
25,Non-binary,Master's,Single,21110.0,689.0,23413.0,Personal,Employed,7,Poor,0.13648399759161048,,0.0,Port Angieland,RI,Trinidad and Tobago,0.0,0,Low
30,Non-binary,Master's,Divorced,92083.0,678.0,7894.0,Auto,Employed,2,Good,0.4880516021330181,271491.0,4.0,Stewartburgh,AL,Korea,1.0,2,High
50,Female,PhD,Divorced,,,32355.0,Business,Employed,16,Good,0.24679116511794544,270395.0,1.0,Edwinstad,NJ,Saint Helena,2.0,1,Low
65,Female,Master's,Widowed,67656.0,713.0,13980.0,Home,Employed,15,Fair,0.22655697701180114,223173.0,1.0,West Carlafort,MD,Algeria,1.0,0,Low
