medal_date,medal_type,medal_code,name,gender,country_code,country,country_long,nationality_code,nationality,nationality_long,team,team_gender,discipline,event,event_type,url_event,birth_date,code_athlete,code_team,is_medallist
2024-08-02,Bronze Medal,3.0,PERREAU Olivier,Male,FRA,France,France,FRA,France,France,France,O,Equestrian,Jumping Team,TEAM,/en/paris-2024/results/equestrian/jumping-team/fnl-000100--,1986-06-23,1899856,EQUOJUMPTEAMFRA01,True
2024-08-02,Gold Medal,1.0,SIKLOSI Gergely,Male,HUN,Hungary,Hungary,HUN,Hungary,Hungary,Hungary,M,Fencing,Men's Épée Team,HTEAM,/en/paris-2024/results/fencing/men-s-epee-team/fnl-000100--,1997-09-04,1946450,FENMTEAMEPEEHUN01,True
2024-08-02,Gold Medal,1.0,KOCH Mate Tamas,Male,HUN,Hungary,Hungary,HUN,Hungary,Hungary,Hungary,M,Fencing,Men's Épée Team,HTEAM,/en/paris-2024/results/fencing/men-s-epee-team/fnl-000100--,1999-09-17,1946370,FENMTEAMEPEEHUN01,True
2024-08-02,Gold Medal,1.0,ANDRASFI Tibor,Male,HUN,Hungary,Hungary,HUN,Hungary,Hungary,Hungary,M,Fencing,Men's Épée Team,HTEAM,/en/paris-2024/results/fencing/men-s-epee-team/fnl-000100--,1999-12-10,1946278,FENMTEAMEPEEHUN01,True
2024-08-02,Gold Medal,1.0,NAGY David,Male,HUN,Hungary,Hungary,HUN,Hungary,Hungary,Hungary,M,Fencing,Men's Épée Team,HTEAM,/en/paris-2024/results/fencing/men-s-epee-team/fnl-000100--,1999-07-14,1946379,FENMTEAMEPEEHUN01,True
2024-08-02,Silver Medal,2.0,KANO Koki,Male,JPN,Japan,Japan,JPN,Japan,Japan,Japan,M,Fencing,Men's Épée Team,HTEAM,/en/paris-2024/results/fencing/men-s-epee-team/fnl-000100--,1997-12-19,1896548,FENMTEAMEPEEJPN01,True
2024-08-02,Silver Medal,2.0,MINOBE Kazuyasu,Male,JPN,Japan,Japan,JPN,Japan,Japan,Japan,M,Fencing,Men's Épée Team,HTEAM,/en/paris-2024/results/fencing/men-s-epee-team/fnl-000100--,1987-07-15,1896554,FENMTEAMEPEEJPN01,True
2024-08-02,Silver Medal,2.0,YAMADA Masaru,Male,JPN,Japan,Japan,JPN,Japan,Japan,Japan,M,Fencing,Men's Épée Team,HTEAM,/en/paris-2024/results/fencing/men-s-epee-team/fnl-000100--,1994-06-14,1896549,FENMTEAMEPEEJPN01,True
2024-08-02,Silver Medal,2.0,KOMATA Akira,Male,JPN,Japan,Japan,JPN,Japan,Japan,Japan,M,Fencing,Men's Épée Team,HTEAM,/en/paris-2024/results/fencing/men-s-epee-team/fnl-000100--,1998-01-31,1896538,FENMTEAMEPEEJPN01,True
2024-08-02,Bronze Medal,3.0,BERAN Jiri,Male,CZE,Czechia,Czechia,CZE,Czechia,Czechia,Czechia,M,Fencing,Men's Épée Team,HTEAM,/en/paris-2024/results/fencing/men-s-epee-team/fnl-000200--,1982-01-18,1914523,FENMTEAMEPEECZE01,True
2024-08-02,Bronze Medal,3.0,JURKA Jakub,Male,CZE,Czechia,Czechia,CZE,Czechia,Czechia,Czechia,M,Fencing,Men's Épée Team,HTEAM,/en/paris-2024/results/fencing/men-s-epee-team/fnl-000200--,1999-06-13,1914535,FENMTEAMEPEECZE01,True
2024-08-02,Bronze Medal,3.0,RUBES Martin,Male,CZE,Czechia,Czechia,CZE,Czechia,Czechia,Czechia,M,Fencing,Men's Épée Team,HTEAM,/en/paris-2024/results/fencing/men-s-epee-team/fnl-000200--,1996-09-16,1914540,FENMTEAMEPEECZE01,True
2024-08-02,Bronze Medal,3.0,CUPR Michal,Male,CZE,Czechia,Czechia,CZE,Czechia,Czechia,Czechia,M,Fencing,Men's Épée Team,HTEAM,/en/paris-2024/results/fencing/men-s-epee-team/fnl-000200--,1991-12-23,1914531,FENMTEAMEPEECZE01,True
2024-08-02,Gold Medal,1.0,Mc CARTHY Fintan,Male,IRL,Ireland,Ireland,IRL,Ireland,Ireland,Ireland,M,Rowing,Lightweight Men's Double Sculls,TEAM,/en/paris-2024/results/rowing/lightweight-men-s-double-sculls/fnl---------,1996-11-23,1543322,ROWMSCULL2-LIRL01,True
2024-08-02,Gold Medal,1.0,O DONOVAN Paul,Male,IRL,Ireland,Ireland,IRL,Ireland,Ireland,Ireland,M,Rowing,Lightweight Men's Double Sculls,TEAM,/en/paris-2024/results/rowing/lightweight-men-s-double-sculls/fnl---------,1994-04-19,1572444,ROWMSCULL2-LIRL01,True
2024-08-02,Silver Medal,2.0,OPPO Stefano,Male,ITA,Italy,Italy,ITA,Italy,Italy,Italy,M,Rowing,Lightweight Men's Double Sculls,TEAM,/en/paris-2024/results/rowing/lightweight-men-s-double-sculls/fnl---------,1994-09-12,1547870,ROWMSCULL2-LITA01,True
2024-08-02,Silver Medal,2.0,SOARES Gabriel,Male,ITA,Italy,Italy,ITA,Italy,Italy,Italy,M,Rowing,Lightweight Men's Double Sculls,TEAM,/en/paris-2024/results/rowing/lightweight-men-s-double-sculls/fnl---------,1997-01-22,1547873,ROWMSCULL2-LITA01,True
2024-08-02,Bronze Medal,3.0,PAPAKONSTANTINOU Antonios,Male,GRE,Greece,Greece,GRE,Greece,Greece,Greece,M,Rowing,Lightweight Men's Double Sculls,TEAM,/en/paris-2024/results/rowing/lightweight-men-s-double-sculls/fnl---------,1999-03-18,1977132,ROWMSCULL2-LGRE01,True
2024-08-02,Bronze Medal,3.0,GKAIDATZIS Petros,Male,GRE,Greece,Greece,GRE,Greece,Greece,Greece,M,Rowing,Lightweight Men's Double Sculls,TEAM,/en/paris-2024/results/rowing/lightweight-men-s-double-sculls/fnl---------,2000-11-25,1977153,ROWMSCULL2-LGRE01,True
2024-08-02,Gold Medal,1.0,CRAIG Emily,Female,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,W,Rowing,Lightweight Women's Double Sculls,TEAM,/en/paris-2024/results/rowing/lightweight-women-s-double-sculls/fnl---------,1992-11-30,1901048,ROWWSCULL2-LGBR01,True
2024-08-02,Gold Medal,1.0,GRANT Imogen,Female,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,W,Rowing,Lightweight Women's Double Sculls,TEAM,/en/paris-2024/results/rowing/lightweight-women-s-double-sculls/fnl---------,1996-02-26,1901071,ROWWSCULL2-LGBR01,True
2024-08-02,Silver Medal,2.0,van GRONINGEN Gianina Elena,Female,ROU,Romania,Romania,ROU,Romania,Romania,Romania,W,Rowing,Lightweight Women's Double Sculls,TEAM,/en/paris-2024/results/rowing/lightweight-women-s-double-sculls/fnl---------,1995-05-21,1550661,ROWWSCULL2-LROU01,True
2024-08-02,Silver Medal,2.0,COZMIUC Ionela Livia,Female,ROU,Romania,Romania,ROU,Romania,Romania,Romania,W,Rowing,Lightweight Women's Double Sculls,TEAM,/en/paris-2024/results/rowing/lightweight-women-s-double-sculls/fnl---------,1995-01-03,1550384,ROWWSCULL2-LROU01,True
2024-08-02,Bronze Medal,3.0,KONTOU Dimitra,Female,GRE,Greece,Greece,GRE,Greece,Greece,Greece,W,Rowing,Lightweight Women's Double Sculls,TEAM,/en/paris-2024/results/rowing/lightweight-women-s-double-sculls/fnl---------,2005-09-23,1977101,ROWWSCULL2-LGRE01,True
2024-08-02,Bronze Medal,3.0,FITSIOU Zoi,Female,GRE,Greece,Greece,GRE,Greece,Greece,Greece,W,Rowing,Lightweight Women's Double Sculls,TEAM,/en/paris-2024/results/rowing/lightweight-women-s-double-sculls/fnl---------,1995-09-14,1977159,ROWWSCULL2-LGRE01,True
2024-08-02,Gold Medal,1.0,SINKOVIC Martin,Male,CRO,Croatia,Croatia,CRO,Croatia,Croatia,Croatia,M,Rowing,Men's Pair,TEAM,/en/paris-2024/results/rowing/men-s-pair/fnl---------,1989-11-10,1916685,ROWMNOCOX2--CRO01,True
2024-08-02,Gold Medal,1.0,SINKOVIC Valent,Male,CRO,Croatia,Croatia,CRO,Croatia,Croatia,Croatia,M,Rowing,Men's Pair,TEAM,/en/paris-2024/results/rowing/men-s-pair/fnl---------,1988-08-02,1921490,ROWMNOCOX2--CRO01,True
2024-08-02,Silver Medal,2.0,WYNNE-GRIFFITH Oliver,Male,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,M,Rowing,Men's Pair,TEAM,/en/paris-2024/results/rowing/men-s-pair/fnl---------,1994-05-29,1901101,ROWMNOCOX2--GBR01,True
2024-08-02,Silver Medal,2.0,GEORGE Tom,Male,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,M,Rowing,Men's Pair,TEAM,/en/paris-2024/results/rowing/men-s-pair/fnl---------,1994-09-22,1901066,ROWMNOCOX2--GBR01,True
2024-08-02,Bronze Medal,3.0,ROEOESLI Roman,Male,SUI,Switzerland,Switzerland,SUI,Switzerland,Switzerland,Switzerland,M,Rowing,Men's Pair,TEAM,/en/paris-2024/results/rowing/men-s-pair/fnl---------,1993-09-22,1977804,ROWMNOCOX2--SUI01,True
2024-08-02,Bronze Medal,3.0,GULICH Andrin,Male,SUI,Switzerland,Switzerland,SUI,Switzerland,Switzerland,Switzerland,M,Rowing,Men's Pair,TEAM,/en/paris-2024/results/rowing/men-s-pair/fnl---------,1999-03-09,1976556,ROWMNOCOX2--SUI01,True
2024-08-02,Gold Medal,1.0,CLEVERING Ymkje,Female,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,Netherlands,W,Rowing,Women's Pair,TEAM,/en/paris-2024/results/rowing/women-s-pair/fnl---------,1995-07-17,1965559,ROWWNOCOX2--NED01,True
2024-08-02,Gold Medal,1.0,MEESTER Veronique,Female,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,Netherlands,W,Rowing,Women's Pair,TEAM,/en/paris-2024/results/rowing/women-s-pair/fnl---------,1995-04-07,1965556,ROWWNOCOX2--NED01,True
2024-08-02,Silver Medal,2.0,VRINCEANU Ioana,Female,ROU,Romania,Romania,ROU,Romania,Romania,Romania,W,Rowing,Women's Pair,TEAM,/en/paris-2024/results/rowing/women-s-pair/fnl---------,1994-03-07,1550789,ROWWNOCOX2--ROU01,True
2024-08-02,Silver Medal,2.0,ANGHEL Roxana,Female,ROU,Romania,Romania,ROU,Romania,Romania,Romania,W,Rowing,Women's Pair,TEAM,/en/paris-2024/results/rowing/women-s-pair/fnl---------,1998-01-01,1550289,ROWWNOCOX2--ROU01,True
2024-08-02,Bronze Medal,3.0,MORRISON Jess,Female,AUS,Australia,Australia,AUS,Australia,Australia,Australia,W,Rowing,Women's Pair,TEAM,/en/paris-2024/results/rowing/women-s-pair/fnl---------,1992-05-18,1945670,ROWWNOCOX2--AUS01,True
2024-08-02,Bronze Medal,3.0,McINTYRE Annabelle,Female,AUS,Australia,Australia,AUS,Australia,Australia,Australia,W,Rowing,Women's Pair,TEAM,/en/paris-2024/results/rowing/women-s-pair/fnl---------,1996-09-12,1945644,ROWWNOCOX2--AUS01,True
2024-08-02,Gold Medal,1.0,BOTIN le CHEVER Diego,Male,ESP,Spain,Spain,ESP,Spain,Spain,BOTIN le CHEVER Diego / TRITTEL PAUL Florian,M,Sailing,Men's Skiff,TEAM,/en/paris-2024/results/sailing/men-s-skiff/fnl-000100--,1993-12-25,1959270,SALM49ER----ESP01,True
2024-08-02,Gold Medal,1.0,TRITTEL PAUL Florian,Male,ESP,Spain,Spain,ESP,Spain,Spain,BOTIN le CHEVER Diego / TRITTEL PAUL Florian,M,Sailing,Men's Skiff,TEAM,/en/paris-2024/results/sailing/men-s-skiff/fnl-000100--,1994-05-23,1959294,SALM49ER----ESP01,True
2024-08-02,Silver Medal,2.0,McHARDIE Isaac,Male,NZL,New Zealand,New Zealand,NZL,New Zealand,New Zealand,McHARDIE Isaac / McKENZIE William,M,Sailing,Men's Skiff,TEAM,/en/paris-2024/results/sailing/men-s-skiff/fnl-000100--,1997-07-06,1918833,SALM49ER----NZL01,True
2024-08-02,Silver Medal,2.0,McKENZIE William,Male,NZL,New Zealand,New Zealand,NZL,New Zealand,New Zealand,McHARDIE Isaac / McKENZIE William,M,Sailing,Men's Skiff,TEAM,/en/paris-2024/results/sailing/men-s-skiff/fnl-000100--,1997-02-19,1918834,SALM49ER----NZL01,True
2024-08-02,Bronze Medal,3.0,BARROWS Ian,Male,USA,United States,United States of America,USA,United States,United States of America,BARROWS Ian Macdill / HENKEN Hans Dakota August,M,Sailing,Men's Skiff,TEAM,/en/paris-2024/results/sailing/men-s-skiff/fnl-000100--,1995-01-14,1950366,SALM49ER----USA01,True
2024-08-02,Bronze Medal,3.0,HENKEN Hans,Male,USA,United States,United States of America,USA,United States,United States of America,BARROWS Ian Macdill / HENKEN Hans Dakota August,M,Sailing,Men's Skiff,TEAM,/en/paris-2024/results/sailing/men-s-skiff/fnl-000100--,1992-06-04,1950381,SALM49ER----USA01,True
2024-08-02,Gold Medal,1.0,van AANHOLT Odile,Female,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,van AANHOLT Odile / DUETZ Annette,W,Sailing,Women's Skiff,TEAM,/en/paris-2024/results/sailing/women-s-skiff/fnl-000100--,1998-01-14,1970495,SALW49ERFX--NED01,True
2024-08-02,Gold Medal,1.0,DUETZ Annette,Female,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,van AANHOLT Odile / DUETZ Annette,W,Sailing,Women's Skiff,TEAM,/en/paris-2024/results/sailing/women-s-skiff/fnl-000100--,1993-06-29,1970514,SALW49ERFX--NED01,True
2024-08-02,Silver Medal,2.0,BOBECK Vilma,Female,SWE,Sweden,Sweden,SWE,Sweden,Sweden,BOBECK Vilma / NETZLER Rebecca,W,Sailing,Women's Skiff,TEAM,/en/paris-2024/results/sailing/women-s-skiff/fnl-000100--,1998-01-05,1564653,SALW49ERFX--SWE01,True
2024-08-02,Silver Medal,2.0,NETZLER Rebecca,Female,SWE,Sweden,Sweden,SWE,Sweden,Sweden,BOBECK Vilma / NETZLER Rebecca,W,Sailing,Women's Skiff,TEAM,/en/paris-2024/results/sailing/women-s-skiff/fnl-000100--,1995-07-22,1564657,SALW49ERFX--SWE01,True
2024-08-02,Bronze Medal,3.0,STEYAERT Sarah,Female,FRA,France,France,FRA,France,France,STEYAERT Sarah / PICON Charline,W,Sailing,Women's Skiff,TEAM,/en/paris-2024/results/sailing/women-s-skiff/fnl-000100--,1986-11-27,1559558,SALW49ERFX--FRA01,True
2024-08-02,Bronze Medal,3.0,PICON Charline,Female,FRA,France,France,FRA,France,France,STEYAERT Sarah / PICON Charline,W,Sailing,Women's Skiff,TEAM,/en/paris-2024/results/sailing/women-s-skiff/fnl-000100--,1984-12-23,1559559,SALW49ERFX--FRA01,True
2024-08-02,Gold Medal,1.0,SINIAKOVA Katerina,Female,CZE,Czechia,Czechia,CZE,Czechia,Czechia,Siniakova / Machac,X,Tennis,Mixed Doubles,HCOUP,/en/paris-2024/results/tennis/mixed-doubles/fnl-000100--,1996-05-10,1901342,TENXDOUBLES-CZE01,True
2024-08-02,Gold Medal,1.0,MACHAC Tomas,Male,CZE,Czechia,Czechia,CZE,Czechia,Czechia,Siniakova / Machac,X,Tennis,Mixed Doubles,HCOUP,/en/paris-2024/results/tennis/mixed-doubles/fnl-000100--,2000-10-13,1901333,TENXDOUBLES-CZE01,True
2024-08-02,Silver Medal,2.0,WANG Xinyu,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,Wang / Zhang,X,Tennis,Mixed Doubles,HCOUP,/en/paris-2024/results/tennis/mixed-doubles/fnl-000100--,2001-09-26,1927719,TENXDOUBLES-CHN01,True
2024-08-02,Silver Medal,2.0,ZHANG Zhizhen,Male,CHN,China,People's Republic of China,CHN,China,People's Republic of China,Wang / Zhang,X,Tennis,Mixed Doubles,HCOUP,/en/paris-2024/results/tennis/mixed-doubles/fnl-000100--,1996-10-16,1927704,TENXDOUBLES-CHN01,True
2024-08-02,Bronze Medal,3.0,DABROWSKI Gabriela,Female,CAN,Canada,Canada,CAN,Canada,Canada,Dabrowski / Auger-Aliassime,X,Tennis,Mixed Doubles,HCOUP,/en/paris-2024/results/tennis/mixed-doubles/fnl-000200--,1992-04-01,1972627,TENXDOUBLES-CAN01,True
2024-08-02,Bronze Medal,3.0,AUGER-ALIASSIME Felix,Male,CAN,Canada,Canada,CAN,Canada,Canada,Dabrowski / Auger-Aliassime,X,Tennis,Mixed Doubles,HCOUP,/en/paris-2024/results/tennis/mixed-doubles/fnl-000200--,2000-08-08,1972646,TENXDOUBLES-CAN01,True
2024-08-03,Gold Medal,1.0,KLEIN IKKINK Isaya,Male,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,Netherlands,X,Athletics,4 x 400m Relay Mixed,TEAM,/en/paris-2024/results/athletics/4-x-400m-relay-mixed/fnl-000100--,2003-05-13,1972116,ATHX4X400M--NED01,True
2024-08-03,Gold Medal,1.0,OMALLA Eugene,Male,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,Netherlands,X,Athletics,4 x 400m Relay Mixed,TEAM,/en/paris-2024/results/athletics/4-x-400m-relay-mixed/fnl-000100--,2000-10-05,1972234,ATHX4X400M--NED01,True
2024-08-03,Gold Medal,1.0,BOL Femke,Female,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,Netherlands,X,Athletics,4 x 400m Relay Mixed,TEAM,/en/paris-2024/results/athletics/4-x-400m-relay-mixed/fnl-000100--,2000-02-23,1972078,ATHX4X400M--NED01,True
2024-08-03,Gold Medal,1.0,KLAVER Lieke,Female,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,Netherlands,X,Athletics,4 x 400m Relay Mixed,TEAM,/en/paris-2024/results/athletics/4-x-400m-relay-mixed/fnl-000100--,1998-08-20,1972115,ATHX4X400M--NED01,True
2024-08-03,Gold Medal,1.0,PEETERS Cathelijn,Female,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,Netherlands,X,Athletics,4 x 400m Relay Mixed,TEAM,/en/paris-2024/results/athletics/4-x-400m-relay-mixed/fnl-000100--,1996-11-06,1972240,ATHX4X400M--NED01,True
2024-08-03,Gold Medal,1.0,BOERS Isayah,Male,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,Netherlands,X,Athletics,4 x 400m Relay Mixed,TEAM,/en/paris-2024/results/athletics/4-x-400m-relay-mixed/fnl-000100--,1999-06-19,1972077,ATHX4X400M--NED01,False
2024-08-03,Silver Medal,2.0,DEADMON Bryce,Male,USA,United States,United States of America,USA,United States,United States of America,United States of America,X,Athletics,4 x 400m Relay Mixed,TEAM,/en/paris-2024/results/athletics/4-x-400m-relay-mixed/fnl-000100--,1997-03-26,1960590,ATHX4X400M--USA01,True
2024-08-03,Silver Medal,2.0,NORWOOD Vernon,Male,USA,United States,United States of America,USA,United States,United States of America,United States of America,X,Athletics,4 x 400m Relay Mixed,TEAM,/en/paris-2024/results/athletics/4-x-400m-relay-mixed/fnl-000100--,1992-04-10,1960111,ATHX4X400M--USA01,True
2024-08-03,Silver Medal,2.0,WILSON Quincy,Male,USA,United States,United States of America,USA,United States,United States of America,United States of America,X,Athletics,4 x 400m Relay Mixed,TEAM,/en/paris-2024/results/athletics/4-x-400m-relay-mixed/fnl-000100--,2008-01-08,4979564,ATHX4X400M--USA01,False
2024-08-03,Silver Medal,2.0,BROWN Kaylyn,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,X,Athletics,4 x 400m Relay Mixed,TEAM,/en/paris-2024/results/athletics/4-x-400m-relay-mixed/fnl-000100--,2004-12-31,1960650,ATHX4X400M--USA01,True
2024-08-03,Silver Medal,2.0,LITTLE Shamier,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,X,Athletics,4 x 400m Relay Mixed,TEAM,/en/paris-2024/results/athletics/4-x-400m-relay-mixed/fnl-000100--,1995-03-20,1960179,ATHX4X400M--USA01,True
2024-08-03,Silver Medal,2.0,WHITTAKER Isabella,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,X,Athletics,4 x 400m Relay Mixed,TEAM,/en/paris-2024/results/athletics/4-x-400m-relay-mixed/fnl-000100--,2002-02-15,4979557,ATHX4X400M--USA01,False
2024-08-03,Bronze Medal,3.0,DAVEY Lewis,Male,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,X,Athletics,4 x 400m Relay Mixed,TEAM,/en/paris-2024/results/athletics/4-x-400m-relay-mixed/fnl-000100--,2000-10-24,1924406,ATHX4X400M--GBR01,False
2024-08-03,Bronze Medal,3.0,HAYDOCK-WILSON Alex,Male,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,X,Athletics,4 x 400m Relay Mixed,TEAM,/en/paris-2024/results/athletics/4-x-400m-relay-mixed/fnl-000100--,1999-07-28,1924426,ATHX4X400M--GBR01,True
2024-08-03,Bronze Medal,3.0,JEFFERIES Ben,Male,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,X,Athletics,4 x 400m Relay Mixed,TEAM,/en/paris-2024/results/athletics/4-x-400m-relay-mixed/fnl-000100--,1999-09-10,1956844,ATHX4X400M--GBR01,False
2024-08-03,Bronze Medal,3.0,REARDON Samuel,Male,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,X,Athletics,4 x 400m Relay Mixed,TEAM,/en/paris-2024/results/athletics/4-x-400m-relay-mixed/fnl-000100--,2003-10-30,1956853,ATHX4X400M--GBR01,True
2024-08-03,Bronze Medal,3.0,ANNING Amber,Female,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,X,Athletics,4 x 400m Relay Mixed,TEAM,/en/paris-2024/results/athletics/4-x-400m-relay-mixed/fnl-000100--,2000-11-18,1924383,ATHX4X400M--GBR01,True
2024-08-03,Bronze Medal,3.0,KELLY Hannah,Female,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,X,Athletics,4 x 400m Relay Mixed,TEAM,/en/paris-2024/results/athletics/4-x-400m-relay-mixed/fnl-000100--,2000-12-20,1956846,ATHX4X400M--GBR01,False
2024-08-03,Bronze Medal,3.0,NIELSEN Laviai,Female,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,X,Athletics,4 x 400m Relay Mixed,TEAM,/en/paris-2024/results/athletics/4-x-400m-relay-mixed/fnl-000100--,1996-03-13,1924464,ATHX4X400M--GBR01,True
2024-08-03,Bronze Medal,3.0,WILLIAMS Jodie,Female,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,X,Athletics,4 x 400m Relay Mixed,TEAM,/en/paris-2024/results/athletics/4-x-400m-relay-mixed/fnl-000100--,1993-09-28,1924506,ATHX4X400M--GBR01,False
2024-08-03,Bronze Medal,3.0,YEARGIN Nicole,Female,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,X,Athletics,4 x 400m Relay Mixed,TEAM,/en/paris-2024/results/athletics/4-x-400m-relay-mixed/fnl-000100--,1997-08-11,1924509,ATHX4X400M--GBR01,True
2024-08-03,Gold Medal,1.0,CHEN Qing Chen,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,CHEN Qing Chen / JIA Yi Fan,W,Badminton,Women's Doubles,HCOUP,/en/paris-2024/results/badminton/women-s-doubles/fnl-000100--,1997-06-23,1913438,BDMWDOUBLES-CHN02,True
2024-08-03,Gold Medal,1.0,JIA Yi Fan,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,CHEN Qing Chen / JIA Yi Fan,W,Badminton,Women's Doubles,HCOUP,/en/paris-2024/results/badminton/women-s-doubles/fnl-000100--,1997-06-29,1913439,BDMWDOUBLES-CHN02,True
2024-08-03,Silver Medal,2.0,LIU Sheng Shu,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,LIU Sheng Shu / TAN Ning,W,Badminton,Women's Doubles,HCOUP,/en/paris-2024/results/badminton/women-s-doubles/fnl-000100--,2004-04-08,1913441,BDMWDOUBLES-CHN01,True
2024-08-03,Silver Medal,2.0,TAN Ning,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,LIU Sheng Shu / TAN Ning,W,Badminton,Women's Doubles,HCOUP,/en/paris-2024/results/badminton/women-s-doubles/fnl-000100--,2003-04-03,1913442,BDMWDOUBLES-CHN01,True
