code,current,name,name_short,name_tv,gender,function,country_code,country,country_long,nationality,nationality_long,nationality_code,height,weight,disciplines,events,birth_date,birth_place,birth_country,residence_place,residence_country,nickname,hobbies,occupation,education,family,lang,coach,reason,hero,influence,philosophy,sporting_relatives,ritual,other_sports
1943037,True,VADNAI Jonatan,VADNAI J,Jonatan VADNAI,Male,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,0.0,0.0,['Sailing'],"[""Men's Dinghy""]",1998-03-27,VESZPR?M,Hungary,BALATONF?RED,Hungary,,Kiteboarding,"Athlete, student","Budapest Business School, University of Applied Sciences (HUN)","Father, Peter. Youngest of three brothers",Hungarian,"Jozo Jakelic (CRO).<br>Peter Vadnai (HUN), his father",His father was a sailor on the Hungarian national team and introduced him and his brothers to sailing,,,,"Brother, Benjamin (sailing), two-time Olympian (Rio 2016, Tokyo 2020) competing in the Laser","""I like having a coffee in peace before leaving the shore just to chill a bit before the hard work comes."" (laserinternational.org)",
1943038,True,ALVAREZ Anita,ALVAREZ A,Anita ALVAREZ,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Artistic Swimming'],['Team'],1996-12-02,"AMHERST, NY",United States,"LOS ANGELES, CA",United States,,,"Athlete, coach",,"Father, David. Mother, Karen",English,National: Andrea Fuentes (ESP),"Influenced by her mother, a former artistic swimmer and coach of more than 35 years at the Tonawanda Aquettes in New York",,,,"Mother, Karen Alvarez (artistic swimming), competed in the 1984 USA Olympic trials in the duet (7th)",,
1943040,True,CZARKOWSKI Jaime,CZARKOWSKI J,Jaime CZARKOWSKI,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Artistic Swimming'],"['Team', 'Duet']",2003-12-05,,Canada,"LOS ANGELES, CA",United States,Czark,Travelling. Big fan of the Boston Celtics basketball team,Athlete,,"Father, Mark",English,National: Andrea Fuentes (ESP),Followed her neighbour into the sport,"Artistic swimmer Claudia Holzner (CAN), 2020 Olympian, three-time Pan American Games champion (2015 team, 2019 duet/team)",,,"Father, Mark Czarkowski (baseball), was drafted by Major League Baseball's Seattle Mariners in the 51st round of the 1989 draft. He pitched for four years in the minor leagues",,
1943042,True,FIELD Megumi,FIELD M,Megumi FIELD,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Artistic Swimming'],"['Team', 'Duet']",2005-10-15,"WILMINGTON, DE",United States,"CERRITOS, CA",United States,,"Cycling, cleaning and organising. ""Hearing the crumbs being sucked up into the vacuum is just amazing."" (teamusa.com, 25 Jul 2023)","Athlete, student",Is completing her high school degree online through Laurel Springs School (USA),"Mother, Naomi. Two younger sisters",English,National: Andrea Fuentes (ESP),"Her mother, who liked to watch popular TV shows and movies about artistic swimming in her native Japan, suggested her daughter try the sport. “It was like a whole new world. You know, it's not just swinging back and forth, hitting the wall, turning around and hitting the other wall. It’s a team process, and it's creative, and dancing in the water. There are just so many more components to it than, really, any other sport. It keeps you on your toes.” (teamusa.com, 19 Jul 2023)",,,,,She is so superstitious she will not talk about her pre-event rituals,
1943043,True,HUNTER Keana,HUNTER K,Keana HUNTER,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Artistic Swimming'],['Team'],2004-03-04,,,"LOS ANGELES, CA",United States,Kekes,,Athlete,,One twin brother,English,National: Andrea Fuentes (ESP),,,,,,,
1943044,True,KWON Audrey,KWON A,Audrey KWON,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Artistic Swimming'],['Team'],2006-06-16,SEOUL,Korea,,United States,,"Makeup artistry, watching movies",Athlete,,,English,National: Andrea Fuentes (ESP),Attended an artistic swimming camp,,,,,,
1943045,True,LIU Calista,LIU C,Calista LIU,Female,Alternate Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Artistic Swimming'],['Team'],2005-12-18,,,"LOS ANGELES, CA",United States,,"Paddleboarding, spending time with friends, walking her cat Lulu on a lead","Athlete, student",,,English,National: Andrea Fuentes (ESP),She trained in swimming and ballet. When she saw a flyer for artistic swimming she wanted to give it a try,,,,,,
1943046,True,LUU Jacklyn,LUU J,Jacklyn LUU,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Artistic Swimming'],['Team'],1999-04-30,,,,,,"Cooking, graphic design, playing the piano",Athlete,"Studied Psychology and Biomedical Informatics at Stanford University (CA, USA)","Father, Dung Luu. Mother, Len Ha. Brothers, Justin and Jeffrey",English,National: Andrea Fuentes (ESP),Started artistic swimming after seeing a practice at her local pool,,,,,,
1943048,True,RAMIREZ Daniella,RAMIREZ D,Daniella RAMIREZ,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Artistic Swimming'],['Team'],2001-10-06,,,,,,Art,"Athlete, influencer",Studying for a degree in Art from the University of California-Los Angeles (USA),"Father, Fernando. Mother, Carolina Mindiola. Sister, Dennise. One brother",English,National: Andrea Fuentes (ESP),Artistic swimming is a family affair - she is a third-generation artistic swimmer - while her father and brother trained in swimming and diving,"Artistic swimmer Elvira Khasyanova (RUS), three-time Olympic team champion (2004, 2008, 2012), 10-time world champion",,,"Sister, Dennis Ramirez (artistic swimming), competed collegiately for Lindenwood University in St. Charles, MO, USA",,
1943049,True,REMATI Ruby,REMATI R,Ruby REMATI,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Artistic Swimming'],['Team'],2002-08-14,SYDNEY,Australia,,United States,,,"Athlete, student","Studies at The Ohio State University (Columbus, OH, USA)","Father, Battista. Mother, Kathy. Two older siblings",English,National: Andrea Fuentes (ESP),She saw a team practising at her local YMCA and fell in love immediately,"Artistic swimmer Anita Alvarez (USA), two-time Olympian (2016, 2020), three-time world championship medallist (one silver, two bronze). Competing for Team USA at the 2024 Olympic Games.</p><p>Rhythmic gymnast Aleksandra Soldatova (RUS), eight-time world championship medallist (four gold, three silver, one bronze)",Her parents for getting her involved in the sport,,,,
1943052,True,NERETNIEKS Kristaps,NERETNIEKS K,Kristaps NERETNIEKS,Male,Athlete,LAT,Latvia,Latvia,Latvia,Latvia,LAT,0.0,0.0,['Equestrian'],['Jumping Individual'],1989-08-02,RIGA,Latvia,HERZLAKE,Germany,,"Swimming, playing basketball, tennis, squash","Athlete, coach, horse trainer","Studied Business Management at Vidzeme University, Valmiera (LAT).</p><p>Received a degree in Coaching at the Latvian Academy of Sport Education in Riga (LAT)",,"English, Latvian, Russian",,"""I vividly remember the feeling of riding a horse was very good, I really enjoyed it. Then my mother bought our first horse and it all began."" (myInfo)","Equestrian show jumper Rolf-Goran Bengtsson (SWE), two-time Olympic silver medallist (2008 individual, 2004 team), four-time European championship medallist (one gold, one silver, two bronze)",His first coach Dainis Ozols (LAT),,,,
1943201,True,COLAPINTO Griffin,COLAPINTO G,Griffin COLAPINTO,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Surfing'],['Men'],1998-07-29,SAN CLEMENTE,United States,"SAN CLEMENTE, CA",United States,Sponge (coined by his former coach Jake Paterson for his ability to absorb information),Golf,Athlete,,"Father, Mitch. Mother, Camille. Younger brother, Crosby",English,,"Surf camps at Poche Beach. ""Surfing out in front of the surf camp and trying to impress the instructors and kids. I think that got me really motivated"". (WSL YouTube Channel)",,"""The guys before us (on) surf videos. That has been my biggest influence and that has been my biggest coach. Being able to watch those guys and studying them and take little pieces from each of them and put that in myself"" (worldsurfleague.com)",,"Brother, Crosby (surfing) qualified to compete on the WSL Championship Tour for the 2024 season",,
1943202,True,FLORENCE John John,FLORENCE JJ,John John FLORENCE,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Surfing'],['Men'],1992-10-18,"HONOLULU, HI",United States,"HALE?IWA, HI",United States,"John John, Two Johns, JJ","Sailing, exploring, film making, skateboarding, snowboarding, photography, fishing, beekeeping",Athlete,,"Wife, Lauren. Son, Darwin. Father, John. Mother, Alexandra. Younger brother, Ivan. Younger brother, Nathan",English,,"""My mum raised us on the beach, so I've grown up surfing my whole life. The first time I rode a wave I think I was three years old and my mum was pushing me in on a body board. She surfs every day. Always has. I remember these times when I was super young, like eight or so, and the waves were pretty big, and I was a little bit scared to go out on my board. My mum wouldn't make me go, or pressure me, or anything like that. She'd just look at me and kind of shrug her shoulders and say, 'Okay, well I'm going out'.”</p><p>He did not want to sit on the beach and watch, so he followed her. “Every single time I did that, I'd have so much fun. I never regretted it."" (myInfo)","Surfers<br>Andy Irons (USA), three-time world champion, four-time Triple Crown of Surfing champion.</p><p>Kelly Slater (USA), 11-time world champion",,,"Brother, Nathan Florence (surfing), a competitor on the WSL Qualifying Series",,
1943206,True,MARKS Caroline,MARKS C,Caroline MARKS,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Surfing'],['Women'],2002-02-14,"BOCA RATON, FL",United States,"SAN CLEMENTE, CA",United States,"Baby Occy (after 1999 World champion Mark Occhilupo). ""It's pretty sick, and a huge honour. Occy is such an incredible surfer that I take it as a compliment. It's sweet, I like it."" (myInfo)",,Athlete,,"Father, Darren. Mother, Sarah. Four brothers (Luke, Zach, Jack, Dawson). One sister (Victoria)",English,Personal: Mike Parsons (USA),"Surfing was a popular pastime in her family, and her two older brothers were already involved in the sport","Surfer Carissa Moore (USA), first-ever winner of Olympic gold in surfing (Tokyo 2020), four-time World Surf League WSL Women's World Tour champion (2011, 2013, 2015, 2019, 2021). First surfer in history to win a WSL world title and Olympic title in same year",Her parents,,,,
1943208,True,SIMMERS Caitlin,SIMMERS C,Caitlin SIMMERS,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Surfing'],['Women'],2005-10-26,"OCEANSIDE, CA",United States,"OCEANSIDE, CA",United States,"Caity. </p><p>Her junior national team coach, Joey Buran, has given her the name ‘2028’ because he believes she will win gold at the 2028 Olympic Games in Los Angeles","Skateboarding, filmmaking",Athlete,,"Father, Jesse. Mother, Ali. Younger brother, Timothy",English,,"It was a natural progression from skateboarding. “I don’t remember when I started skating. I just thought it would be cool if I took some of my skating technique and put it into my surfing. I like to do both, but I like surfing more.” (The Coast News, 18 Nov 2018)",,,"""Live fast, die young, bad girls do it well.” (olympics.com, 5 Sep 2023)",,,
1943210,True,MOORE Carissa,MOORE C,Carissa MOORE,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Surfing'],['Women'],1992-08-27,"HONOLULU, HI",United States,"HONOLULU, HI",United States,"C-Moore, Riss","Scrapbooking (she creates a photo diary for every year of her life), yoga, spending time with family",Athlete,,"Husband, Luke Untermann (married 2017). Father, Chris. Mother, Carol. Younger sister, Cayla","English, Japanese",Personal: Mitch Ross (AUS),"""My dad taught me how to surf when I was five years old at Waikiki Beach and I was immediately hooked. He loves the ocean and he wanted to share that passion with me. By the time I was 12 we had a more serious conversation, saying, 'Is this something I really want to do?' I knew it was going to be a lot of hard work, but I also knew it would be really fun. The ocean is my happy place."" (carissamoore.com, 1 Nov 2019; redbull.com, 1 Jan 2019)","Tennis player Serena Williams (USA), winner of 23 Grand Slam singles titles, 2012 Olympic singles champion, three-time Olympic doubles champion (2000, 2008, 2012)",,,,,
1943237,True,OMAR FAYED,OMAR FAYED,OMAR FAYED,Male,Athlete,EGY,Egypt,Egypt,Egypt,Egypt,EGY,198.0,0.0,['Football'],['Men'],2003-07-04,MONUFIA,Egypt,,,,,Athlete,,,Arabic,National: Rogerio Micale (BRA),,,,,,,
1943263,True,KARIM EL DEBES,KARIM EL DEBES,KARIM EL DEBES,Male,Athlete,EGY,Egypt,Egypt,Egypt,Egypt,EGY,167.0,0.0,['Football'],['Men'],2003-06-03,SHIBIN EL QANATER,Egypt,,Egypt,Benzema,,Athlete,,,Arabic,National: Rogerio Micale (BRA),,,,,,,
1943368,True,PINALES Cristian Javier,PINALES CJ,Cristian Javier PINALES,Male,Athlete,DOM,Dominican Republic,Dominican Republic,Dominican Republic,Dominican Republic,DOM,177.0,0.0,['Boxing'],"[""Men's 80kg""]",2000-11-02,SANTO DOMINGO,Dominican Republic,LA ROMANA,Dominican Republic,,,,"O&M (Organization & Method) University (Santo Domingo, DOM)","Mother, Eridalia. Father, Luis Castro. Older siblings, Lisette Paola and Robelis. Younger sibling, Alberis Adames",Spanish,National: Armando Hernandez (CUB),"Tried basketball and baseball, but settled on boxing because it was the sport that caught his attention the most",,"His mother (who works in a tobacco company) and his father (who is a lawyer). ""They are the main thing. They support me in everything, and it is because of them that I am here."" (diariolibre.com, 4 Jun 2024)",,,,
1943371,True,SAMAKE Wilson,SAMAKE W,Wilson SAMAKE,Male,Athlete,MLI,Mali,Mali,France,France,FRA,182.0,0.0,['Football'],['Men'],2004-03-30,VITRY-SUR-SEINE,France,,France,,,Athlete,,,French,National: Badra Alou Diallo (MLI),,,,,,,
1943471,True,PUKELIS Aurelijus,PUKELIS A,Aurelijus PUKELIS,Male,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,205.0,0.0,['3x3 Basketball'],['Men'],1994-05-17,SILALE,Lithuania,,,,,Athlete,,"Wife, Monika Pukeliene (married July 2022)",Lithuanian,National: Dainius Novickas (LTU),,,,,,,"Basketball: Has played professionally in the National Basketball League, Lithuania's second-tier league, since 2015"
1943480,True,DZIAUGYS Evaldas,DZIAUGYS E,Evaldas DZIAUGYS,Male,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,196.0,0.0,['3x3 Basketball'],['Men'],1996-09-26,RASEINIAI,Lithuania,RASEINIAI,Lithuania,,,Athlete,"Studied at Lithuanian Sports University (Kaunas, LTU)","Fiancee, Milita Mockaityte",Lithuanian,National: Dainius Novickas (LTU),,,,,,,"Basketball: Has played 5-on-5 professionally, primarily in Lithuania's second-tier league, the National Basketball League, since 2014. In 2023/24, he averaged 17.2 points per game for Vytis Sakiai"
1943486,True,MATULIS Gintautas,MATULIS G,Gintautas MATULIS,Male,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,196.0,0.0,['3x3 Basketball'],['Men'],1986-12-06,,,UTENA,Lithuania,,Spending time with family,"Athlete, sport soldier, general manager",Studied Engineering at Vilnius College of Technologies and Design (LTU) and later received a Bachelor's degree in Business Administration and Management from Vilnius University (LTU) in 2013,"Wife, Edita Matuliene (married May 2012). Daughter, Monika. Son, Motiejas. Brother, Matulis",Lithuanian,National: Dainius Novickas (LTU),His father encouraged him to start playing basketball,,,"""It doesn't matter where we are from, the most important thing is where we are going! Let's have a goal, dreams! Let's be thankful for everything."" (Facebook profile)",,,"Basketball: Played 5-on-5 professionally in Lithuania, primarily for Utenos Juventus and BC Suduva"
1943496,True,TIMO Barbara,TIMO B,Barbara TIMO,Female,Athlete,POR,Portugal,Portugal,Portugal,Portugal,POR,0.0,0.0,['Judo'],['Women -63 kg'],1991-03-10,RIO DE JANEIRO,Brazil,LISBON,Portugal,,,Athlete,"Marketing at Estacio de Sa University, Rio de Janeiro (BRA)","Older sister, Bruna Chianca","English, Portuguese",National: Ana Hormigo (POR),"""In my first tournament, I was nine years old, I fought against boys and I beat them all. I remember that I was really happy, because beating the boys and winning gold in my first tournament felt really good."" (myInfo)","Judoka Kaori Matsumoto (JPN), two-time Olympic -57kg medallist (2012 gold, 2016 bronze), three-time world championship medallist (two gold, one bronze).</p><p>Judoka Kayla Harrison (USA), two-time Olympic -78kg champion (2012, 2016), three-time world championship medallist (one gold, two bronze). In 2016, she moved into  mixed martial arts and won the 2019 Professional Fighters League (PFL) lightweight title.</p><p>Judoka Mayra Aguiar (BRA), three-time Olympic -78kg bronze medallist (2012, 2016, 2020), eight-time world championship medallist (three gold, two silver, three bronze).</p><p>Judoka Telma Monteiro (POR), 2016 Olympic -57kg bronze medallist, five-time Olympian (2004, 2008, 2012, 2016, 2020), five-time world championship medallist (four silver, one bronze)",,"""I believe in the power that everyone has within themselves to achieve their goals in an authentic way."" (Athlete, 25 Mar 2024)",,,
