date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,qualification_mark
2024-08-05T16:27:29+02:00,SALXNACRA17-----------PREL000900--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 9,Opening Series - Race 9,X,Sailing,SAL,Marseille Marina,SALXNACRA17-BRA01,SIEMSEN Joao / ARNDT Marina,Team,BRA,Brazil,7.0,7,POINTS,,
2024-08-05T16:27:29+02:00,SALXNACRA17-----------PREL000900--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 9,Opening Series - Race 9,X,Sailing,SAL,Marseille Marina,SALXNACRA17-AUT01,HABERL Lukas / FRANK Tanja,Team,AUT,Austria,8.0,8,POINTS,,
2024-08-05T16:27:29+02:00,SALXNACRA17-----------PREL000900--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 9,Opening Series - Race 9,X,Sailing,SAL,Marseille Marina,SALXNACRA17-NZL01,WILKINSON Micah James / DAWSON Erica Linda,Team,NZL,New Zealand,9.0,9,POINTS,,
2024-08-05T16:27:29+02:00,SALXNACRA17-----------PREL000900--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 9,Opening Series - Race 9,X,Sailing,SAL,Marseille Marina,SALXNACRA17-CHN01,MAI Huicong / CHEN Linlin,Team,CHN,China,10.0,10,POINTS,,
2024-08-05T16:27:29+02:00,SALXNACRA17-----------PREL000900--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 9,Opening Series - Race 9,X,Sailing,SAL,Marseille Marina,SALXNACRA17-FIN01,KURTBAY Sinem / KESKINEN Akseli,Team,FIN,Finland,11.0,11,POINTS,,
2024-08-05T16:27:29+02:00,SALXNACRA17-----------PREL000900--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 9,Opening Series - Race 9,X,Sailing,SAL,Marseille Marina,SALXNACRA17-FRA01,MOURNIAC Tim / BERTHOMIEU Lou,Team,FRA,France,12.0,12,POINTS,,
2024-08-05T16:27:29+02:00,SALXNACRA17-----------PREL000900--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 9,Opening Series - Race 9,X,Sailing,SAL,Marseille Marina,SALXNACRA17-AUS01,LIDDELL Brin / BROWN Rhiannan,Team,AUS,Australia,13.0,13,POINTS,,
2024-08-05T16:27:29+02:00,SALXNACRA17-----------PREL000900--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 9,Opening Series - Race 9,X,Sailing,SAL,Marseille Marina,SALXNACRA17-TUR01,KAYNAR Alican / KAYNAKCI Beste,Team,TUR,Türkiye,14.0,14,POINTS,,
2024-08-05T16:27:29+02:00,SALXNACRA17-----------PREL000900--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 9,Opening Series - Race 9,X,Sailing,SAL,Marseille Marina,SALXNACRA17-USA01,NEWBERRY Sarah Lauren / LIEBENBERG David Wade,Team,USA,United States,15.0,15,POINTS,,
2024-08-05T16:27:29+02:00,SALXNACRA17-----------PREL000900--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 9,Opening Series - Race 9,X,Sailing,SAL,Marseille Marina,SALXNACRA17-DEN01,SAOUMA-PEDERSEN Natacha / BRUUN Mathias,Team,DEN,Denmark,16.0,16,POINTS,,
2024-08-05T16:27:29+02:00,SALXNACRA17-----------PREL000900--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 9,Opening Series - Race 9,X,Sailing,SAL,Marseille Marina,SALXNACRA17-ESP01,PACHECO van RIJNSOEVER Tara / BARRIO GARCIA Andres,Team,ESP,Spain,17.0,17,POINTS,,
2024-08-05T16:27:29+02:00,SALXNACRA17-----------PREL000900--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 9,Opening Series - Race 9,X,Sailing,SAL,Marseille Marina,SALXNACRA17-BEL01,CLAEYSSENS Lucas / VERSTRAELEN Eline,Team,BEL,Belgium,18.0,18,POINTS,,
2024-08-05T16:27:29+02:00,SALXNACRA17-----------PREL000900--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 9,Opening Series - Race 9,X,Sailing,SAL,Marseille Marina,SALXNACRA17-JPN01,IITSUKA Shibuki /  NISHIDA CAPIGLIA Oura,Team,JPN,Japan,19.0,19,POINTS,,
2024-08-06T13:29:45+02:00,SALXNACRA17-----------PREL001000--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 10,Opening Series - Race 10,X,Sailing,SAL,Marseille Marina,SALXNACRA17-ARG01,MAJDALANI Mateo / BOSCO Eugenia,Team,ARG,Argentina,1.0,1,POINTS,,
2024-08-06T13:29:45+02:00,SALXNACRA17-----------PREL001000--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 10,Opening Series - Race 10,X,Sailing,SAL,Marseille Marina,SALXNACRA17-NED01,van der MEER Laila / BOUWER Bjarne,Team,NED,Netherlands,2.0,2,POINTS,,
2024-08-06T13:29:45+02:00,SALXNACRA17-----------PREL001000--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 10,Opening Series - Race 10,X,Sailing,SAL,Marseille Marina,SALXNACRA17-USA01,NEWBERRY Sarah Lauren / LIEBENBERG David Wade,Team,USA,United States,3.0,3,POINTS,,
2024-08-06T13:29:45+02:00,SALXNACRA17-----------PREL001000--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 10,Opening Series - Race 10,X,Sailing,SAL,Marseille Marina,SALXNACRA17-FRA01,MOURNIAC Tim / BERTHOMIEU Lou,Team,FRA,France,4.0,4,POINTS,,
2024-08-06T13:29:45+02:00,SALXNACRA17-----------PREL001000--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 10,Opening Series - Race 10,X,Sailing,SAL,Marseille Marina,SALXNACRA17-GBR01,GIMSON John / BURNET Anna,Team,GBR,Great Britain,5.0,5,POINTS,,
2024-08-06T13:29:45+02:00,SALXNACRA17-----------PREL001000--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 10,Opening Series - Race 10,X,Sailing,SAL,Marseille Marina,SALXNACRA17-AUS01,LIDDELL Brin / BROWN Rhiannan,Team,AUS,Australia,6.0,6,POINTS,,
2024-08-06T13:29:45+02:00,SALXNACRA17-----------PREL001000--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 10,Opening Series - Race 10,X,Sailing,SAL,Marseille Marina,SALXNACRA17-SWE01,JARUDD Emil / JONSSON Hanna,Team,SWE,Sweden,7.0,7,POINTS,,
2024-08-06T13:29:45+02:00,SALXNACRA17-----------PREL001000--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 10,Opening Series - Race 10,X,Sailing,SAL,Marseille Marina,SALXNACRA17-BRA01,SIEMSEN Joao / ARNDT Marina,Team,BRA,Brazil,8.0,8,POINTS,,
2024-08-06T13:29:45+02:00,SALXNACRA17-----------PREL001000--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 10,Opening Series - Race 10,X,Sailing,SAL,Marseille Marina,SALXNACRA17-AUT01,HABERL Lukas / FRANK Tanja,Team,AUT,Austria,9.0,9,POINTS,,
2024-08-06T13:29:45+02:00,SALXNACRA17-----------PREL001000--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 10,Opening Series - Race 10,X,Sailing,SAL,Marseille Marina,SALXNACRA17-DEN01,SAOUMA-PEDERSEN Natacha / BRUUN Mathias,Team,DEN,Denmark,10.0,10,POINTS,,
2024-08-06T13:29:45+02:00,SALXNACRA17-----------PREL001000--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 10,Opening Series - Race 10,X,Sailing,SAL,Marseille Marina,SALXNACRA17-JPN01,IITSUKA Shibuki /  NISHIDA CAPIGLIA Oura,Team,JPN,Japan,11.0,11,POINTS,,
2024-08-06T13:29:45+02:00,SALXNACRA17-----------PREL001000--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 10,Opening Series - Race 10,X,Sailing,SAL,Marseille Marina,SALXNACRA17-FIN01,KURTBAY Sinem / KESKINEN Akseli,Team,FIN,Finland,12.0,12,POINTS,,
2024-08-06T13:29:45+02:00,SALXNACRA17-----------PREL001000--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 10,Opening Series - Race 10,X,Sailing,SAL,Marseille Marina,SALXNACRA17-TUR01,KAYNAR Alican / KAYNAKCI Beste,Team,TUR,Türkiye,13.0,13,POINTS,,
2024-08-06T13:29:45+02:00,SALXNACRA17-----------PREL001000--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 10,Opening Series - Race 10,X,Sailing,SAL,Marseille Marina,SALXNACRA17-GER01,KOHLHOFF Paul / STUHLEMMER Alica,Team,GER,Germany,14.0,14,POINTS,,
2024-08-06T13:29:45+02:00,SALXNACRA17-----------PREL001000--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 10,Opening Series - Race 10,X,Sailing,SAL,Marseille Marina,SALXNACRA17-BEL01,CLAEYSSENS Lucas / VERSTRAELEN Eline,Team,BEL,Belgium,15.0,15,POINTS,,
2024-08-06T13:29:45+02:00,SALXNACRA17-----------PREL001000--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 10,Opening Series - Race 10,X,Sailing,SAL,Marseille Marina,SALXNACRA17-CHN01,MAI Huicong / CHEN Linlin,Team,CHN,China,16.0,16,POINTS,,
2024-08-06T13:29:45+02:00,SALXNACRA17-----------PREL001000--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 10,Opening Series - Race 10,X,Sailing,SAL,Marseille Marina,SALXNACRA17-NZL01,WILKINSON Micah James / DAWSON Erica Linda,Team,NZL,New Zealand,17.0,17,POINTS,,
2024-08-06T13:29:45+02:00,SALXNACRA17-----------PREL001000--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 10,Opening Series - Race 10,X,Sailing,SAL,Marseille Marina,SALXNACRA17-ESP01,PACHECO van RIJNSOEVER Tara / BARRIO GARCIA Andres,Team,ESP,Spain,,20,IRM_POINTS,UFD,
2024-08-06T13:29:45+02:00,SALXNACRA17-----------PREL001000--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 10,Opening Series - Race 10,X,Sailing,SAL,Marseille Marina,SALXNACRA17-ITA01,TITA Ruggero / BANTI Caterina,Team,ITA,Italy,,20,IRM_POINTS,UFD,
2024-08-06T14:55:38+02:00,SALXNACRA17-----------PREL001100--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 11,Opening Series - Race 11,X,Sailing,SAL,Marseille Marina,SALXNACRA17-GBR01,GIMSON John / BURNET Anna,Team,GBR,Great Britain,1.0,1,POINTS,,
2024-08-06T14:55:38+02:00,SALXNACRA17-----------PREL001100--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 11,Opening Series - Race 11,X,Sailing,SAL,Marseille Marina,SALXNACRA17-ARG01,MAJDALANI Mateo / BOSCO Eugenia,Team,ARG,Argentina,2.0,2,POINTS,,
2024-08-06T14:55:38+02:00,SALXNACRA17-----------PREL001100--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 11,Opening Series - Race 11,X,Sailing,SAL,Marseille Marina,SALXNACRA17-NZL01,WILKINSON Micah James / DAWSON Erica Linda,Team,NZL,New Zealand,3.0,3,POINTS,,
2024-08-06T14:55:38+02:00,SALXNACRA17-----------PREL001100--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 11,Opening Series - Race 11,X,Sailing,SAL,Marseille Marina,SALXNACRA17-FRA01,MOURNIAC Tim / BERTHOMIEU Lou,Team,FRA,France,4.0,4,POINTS,,
2024-08-06T14:55:38+02:00,SALXNACRA17-----------PREL001100--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 11,Opening Series - Race 11,X,Sailing,SAL,Marseille Marina,SALXNACRA17-ITA01,TITA Ruggero / BANTI Caterina,Team,ITA,Italy,5.0,5,POINTS,,
2024-08-06T14:55:38+02:00,SALXNACRA17-----------PREL001100--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 11,Opening Series - Race 11,X,Sailing,SAL,Marseille Marina,SALXNACRA17-SWE01,JARUDD Emil / JONSSON Hanna,Team,SWE,Sweden,6.0,6,POINTS,,
2024-08-06T14:55:38+02:00,SALXNACRA17-----------PREL001100--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 11,Opening Series - Race 11,X,Sailing,SAL,Marseille Marina,SALXNACRA17-JPN01,IITSUKA Shibuki /  NISHIDA CAPIGLIA Oura,Team,JPN,Japan,7.0,7,POINTS,,
2024-08-06T14:55:38+02:00,SALXNACRA17-----------PREL001100--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 11,Opening Series - Race 11,X,Sailing,SAL,Marseille Marina,SALXNACRA17-DEN01,SAOUMA-PEDERSEN Natacha / BRUUN Mathias,Team,DEN,Denmark,8.0,8,POINTS,,
2024-08-06T14:55:38+02:00,SALXNACRA17-----------PREL001100--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 11,Opening Series - Race 11,X,Sailing,SAL,Marseille Marina,SALXNACRA17-TUR01,KAYNAR Alican / KAYNAKCI Beste,Team,TUR,Türkiye,9.0,9,POINTS,,
2024-08-06T14:55:38+02:00,SALXNACRA17-----------PREL001100--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 11,Opening Series - Race 11,X,Sailing,SAL,Marseille Marina,SALXNACRA17-AUT01,HABERL Lukas / FRANK Tanja,Team,AUT,Austria,10.0,10,POINTS,,
2024-08-06T14:55:38+02:00,SALXNACRA17-----------PREL001100--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 11,Opening Series - Race 11,X,Sailing,SAL,Marseille Marina,SALXNACRA17-NED01,van der MEER Laila / BOUWER Bjarne,Team,NED,Netherlands,11.0,11,POINTS,,
2024-08-06T14:55:38+02:00,SALXNACRA17-----------PREL001100--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 11,Opening Series - Race 11,X,Sailing,SAL,Marseille Marina,SALXNACRA17-USA01,NEWBERRY Sarah Lauren / LIEBENBERG David Wade,Team,USA,United States,12.0,12,POINTS,,
2024-08-06T14:55:38+02:00,SALXNACRA17-----------PREL001100--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 11,Opening Series - Race 11,X,Sailing,SAL,Marseille Marina,SALXNACRA17-BRA01,SIEMSEN Joao / ARNDT Marina,Team,BRA,Brazil,13.0,13,POINTS,,
2024-08-06T14:55:38+02:00,SALXNACRA17-----------PREL001100--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 11,Opening Series - Race 11,X,Sailing,SAL,Marseille Marina,SALXNACRA17-AUS01,LIDDELL Brin / BROWN Rhiannan,Team,AUS,Australia,14.0,14,POINTS,,
2024-08-06T14:55:38+02:00,SALXNACRA17-----------PREL001100--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 11,Opening Series - Race 11,X,Sailing,SAL,Marseille Marina,SALXNACRA17-FIN01,KURTBAY Sinem / KESKINEN Akseli,Team,FIN,Finland,15.0,15,POINTS,,
2024-08-06T14:55:38+02:00,SALXNACRA17-----------PREL001100--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 11,Opening Series - Race 11,X,Sailing,SAL,Marseille Marina,SALXNACRA17-ESP01,PACHECO van RIJNSOEVER Tara / BARRIO GARCIA Andres,Team,ESP,Spain,16.0,16,POINTS,,
2024-08-06T14:55:38+02:00,SALXNACRA17-----------PREL001100--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 11,Opening Series - Race 11,X,Sailing,SAL,Marseille Marina,SALXNACRA17-GER01,KOHLHOFF Paul / STUHLEMMER Alica,Team,GER,Germany,17.0,17,POINTS,,
2024-08-06T14:55:38+02:00,SALXNACRA17-----------PREL001100--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 11,Opening Series - Race 11,X,Sailing,SAL,Marseille Marina,SALXNACRA17-CHN01,MAI Huicong / CHEN Linlin,Team,CHN,China,18.0,18,POINTS,,
2024-08-06T14:55:38+02:00,SALXNACRA17-----------PREL001100--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 11,Opening Series - Race 11,X,Sailing,SAL,Marseille Marina,SALXNACRA17-BEL01,CLAEYSSENS Lucas / VERSTRAELEN Eline,Team,BEL,Belgium,19.0,19,POINTS,,
2024-08-06T18:02:20+02:00,SALXNACRA17-----------PREL001200--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 12,Opening Series - Race 12,X,Sailing,SAL,Marseille Marina,SALXNACRA17-CHN01,MAI Huicong / CHEN Linlin,Team,CHN,China,1.0,1,POINTS,,
2024-08-06T18:02:20+02:00,SALXNACRA17-----------PREL001200--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 12,Opening Series - Race 12,X,Sailing,SAL,Marseille Marina,SALXNACRA17-ITA01,TITA Ruggero / BANTI Caterina,Team,ITA,Italy,2.0,2,POINTS,,
2024-08-06T18:02:20+02:00,SALXNACRA17-----------PREL001200--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 12,Opening Series - Race 12,X,Sailing,SAL,Marseille Marina,SALXNACRA17-GBR01,GIMSON John / BURNET Anna,Team,GBR,Great Britain,3.0,3,POINTS,,
2024-08-06T18:02:20+02:00,SALXNACRA17-----------PREL001200--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 12,Opening Series - Race 12,X,Sailing,SAL,Marseille Marina,SALXNACRA17-FIN01,KURTBAY Sinem / KESKINEN Akseli,Team,FIN,Finland,4.0,4,POINTS,,
2024-08-06T18:02:20+02:00,SALXNACRA17-----------PREL001200--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 12,Opening Series - Race 12,X,Sailing,SAL,Marseille Marina,SALXNACRA17-NED01,van der MEER Laila / BOUWER Bjarne,Team,NED,Netherlands,5.0,5,POINTS,,
2024-08-06T18:02:20+02:00,SALXNACRA17-----------PREL001200--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 12,Opening Series - Race 12,X,Sailing,SAL,Marseille Marina,SALXNACRA17-ESP01,PACHECO van RIJNSOEVER Tara / BARRIO GARCIA Andres,Team,ESP,Spain,6.0,6,POINTS,,
2024-08-06T18:02:20+02:00,SALXNACRA17-----------PREL001200--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 12,Opening Series - Race 12,X,Sailing,SAL,Marseille Marina,SALXNACRA17-NZL01,WILKINSON Micah James / DAWSON Erica Linda,Team,NZL,New Zealand,7.0,7,POINTS,,
2024-08-06T18:02:20+02:00,SALXNACRA17-----------PREL001200--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 12,Opening Series - Race 12,X,Sailing,SAL,Marseille Marina,SALXNACRA17-DEN01,SAOUMA-PEDERSEN Natacha / BRUUN Mathias,Team,DEN,Denmark,8.0,8,POINTS,,
2024-08-06T18:02:20+02:00,SALXNACRA17-----------PREL001200--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 12,Opening Series - Race 12,X,Sailing,SAL,Marseille Marina,SALXNACRA17-SWE01,JARUDD Emil / JONSSON Hanna,Team,SWE,Sweden,9.0,9,POINTS,,
2024-08-06T18:02:20+02:00,SALXNACRA17-----------PREL001200--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 12,Opening Series - Race 12,X,Sailing,SAL,Marseille Marina,SALXNACRA17-GER01,KOHLHOFF Paul / STUHLEMMER Alica,Team,GER,Germany,10.0,10,POINTS,,
2024-08-06T18:02:20+02:00,SALXNACRA17-----------PREL001200--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 12,Opening Series - Race 12,X,Sailing,SAL,Marseille Marina,SALXNACRA17-JPN01,IITSUKA Shibuki /  NISHIDA CAPIGLIA Oura,Team,JPN,Japan,11.0,11,POINTS,,
2024-08-06T18:02:20+02:00,SALXNACRA17-----------PREL001200--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 12,Opening Series - Race 12,X,Sailing,SAL,Marseille Marina,SALXNACRA17-ARG01,MAJDALANI Mateo / BOSCO Eugenia,Team,ARG,Argentina,12.0,12,POINTS,,
2024-08-06T18:02:20+02:00,SALXNACRA17-----------PREL001200--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 12,Opening Series - Race 12,X,Sailing,SAL,Marseille Marina,SALXNACRA17-USA01,NEWBERRY Sarah Lauren / LIEBENBERG David Wade,Team,USA,United States,13.0,13,POINTS,,
2024-08-06T18:02:20+02:00,SALXNACRA17-----------PREL001200--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 12,Opening Series - Race 12,X,Sailing,SAL,Marseille Marina,SALXNACRA17-BRA01,SIEMSEN Joao / ARNDT Marina,Team,BRA,Brazil,14.0,14,POINTS,,
2024-08-06T18:02:20+02:00,SALXNACRA17-----------PREL001200--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 12,Opening Series - Race 12,X,Sailing,SAL,Marseille Marina,SALXNACRA17-FRA01,MOURNIAC Tim / BERTHOMIEU Lou,Team,FRA,France,15.0,15,POINTS,,
2024-08-06T18:02:20+02:00,SALXNACRA17-----------PREL001200--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 12,Opening Series - Race 12,X,Sailing,SAL,Marseille Marina,SALXNACRA17-AUT01,HABERL Lukas / FRANK Tanja,Team,AUT,Austria,16.0,16,POINTS,,
2024-08-06T18:02:20+02:00,SALXNACRA17-----------PREL001200--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 12,Opening Series - Race 12,X,Sailing,SAL,Marseille Marina,SALXNACRA17-BEL01,CLAEYSSENS Lucas / VERSTRAELEN Eline,Team,BEL,Belgium,17.0,17,POINTS,,
2024-08-06T18:02:20+02:00,SALXNACRA17-----------PREL001200--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 12,Opening Series - Race 12,X,Sailing,SAL,Marseille Marina,SALXNACRA17-TUR01,KAYNAR Alican / KAYNAKCI Beste,Team,TUR,Türkiye,18.0,18,POINTS,,
2024-08-06T18:02:20+02:00,SALXNACRA17-----------PREL001200--,SALXNACRA17,Mixed Multihull,Mixed Multihull - Race 12,Opening Series - Race 12,X,Sailing,SAL,Marseille Marina,SALXNACRA17-AUS01,LIDDELL Brin / BROWN Rhiannan,Team,AUS,Australia,,20,IRM_POINTS,RET,
2024-08-08T12:56:59+02:00,SALXNACRA17-----------FNL-000100--,SALXNACRA17,Mixed Multihull,Mixed Multihull Medal Race,Medal Race,X,Sailing,SAL,Marseille Marina,SALXNACRA17-FRA01,MOURNIAC Tim / BERTHOMIEU Lou,Team,FRA,France,1.0,2,POINTS,,
2024-08-08T12:56:59+02:00,SALXNACRA17-----------FNL-000100--,SALXNACRA17,Mixed Multihull,Mixed Multihull Medal Race,Medal Race,X,Sailing,SAL,Marseille Marina,SALXNACRA17-ITA01,TITA Ruggero / BANTI Caterina,Team,ITA,Italy,2.0,4,POINTS,,
2024-08-08T12:56:59+02:00,SALXNACRA17-----------FNL-000100--,SALXNACRA17,Mixed Multihull,Mixed Multihull Medal Race,Medal Race,X,Sailing,SAL,Marseille Marina,SALXNACRA17-BRA01,SIEMSEN Joao / ARNDT Marina,Team,BRA,Brazil,3.0,6,POINTS,,
2024-08-08T12:56:59+02:00,SALXNACRA17-----------FNL-000100--,SALXNACRA17,Mixed Multihull,Mixed Multihull Medal Race,Medal Race,X,Sailing,SAL,Marseille Marina,SALXNACRA17-NED01,van der MEER Laila / BOUWER Bjarne,Team,NED,Netherlands,4.0,8,POINTS,,
2024-08-08T12:56:59+02:00,SALXNACRA17-----------FNL-000100--,SALXNACRA17,Mixed Multihull,Mixed Multihull Medal Race,Medal Race,X,Sailing,SAL,Marseille Marina,SALXNACRA17-GER01,KOHLHOFF Paul / STUHLEMMER Alica,Team,GER,Germany,5.0,10,POINTS,,
2024-08-08T12:56:59+02:00,SALXNACRA17-----------FNL-000100--,SALXNACRA17,Mixed Multihull,Mixed Multihull Medal Race,Medal Race,X,Sailing,SAL,Marseille Marina,SALXNACRA17-SWE01,JARUDD Emil / JONSSON Hanna,Team,SWE,Sweden,6.0,12,POINTS,,
2024-08-08T12:56:59+02:00,SALXNACRA17-----------FNL-000100--,SALXNACRA17,Mixed Multihull,Mixed Multihull Medal Race,Medal Race,X,Sailing,SAL,Marseille Marina,SALXNACRA17-ARG01,MAJDALANI Mateo / BOSCO Eugenia,Team,ARG,Argentina,7.0,14,POINTS,,
2024-08-08T12:56:59+02:00,SALXNACRA17-----------FNL-000100--,SALXNACRA17,Mixed Multihull,Mixed Multihull Medal Race,Medal Race,X,Sailing,SAL,Marseille Marina,SALXNACRA17-NZL01,WILKINSON Micah James / DAWSON Erica Linda,Team,NZL,New Zealand,8.0,16,POINTS,,
2024-08-08T12:56:59+02:00,SALXNACRA17-----------FNL-000100--,SALXNACRA17,Mixed Multihull,Mixed Multihull Medal Race,Medal Race,X,Sailing,SAL,Marseille Marina,SALXNACRA17-FIN01,KURTBAY Sinem / KESKINEN Akseli,Team,FIN,Finland,9.0,18,POINTS,,
2024-08-08T12:56:59+02:00,SALXNACRA17-----------FNL-000100--,SALXNACRA17,Mixed Multihull,Mixed Multihull Medal Race,Medal Race,X,Sailing,SAL,Marseille Marina,SALXNACRA17-GBR01,GIMSON John / BURNET Anna,Team,GBR,Great Britain,,22,IRM_POINTS,OCS,
2024-08-08T12:56:59+02:00,SALXNACRA17-----------------------,SALXNACRA17,Mixed Multihull,Mixed Multihull,Final Results,X,Sailing,SAL,,SALXNACRA17-ITA01,TITA Ruggero / BANTI Caterina,Team,ITA,Italy,1.0,31,POINTS,,MR
2024-08-08T12:56:59+02:00,SALXNACRA17-----------------------,SALXNACRA17,Mixed Multihull,Mixed Multihull,Final Results,X,Sailing,SAL,,SALXNACRA17-ARG01,MAJDALANI Mateo / BOSCO Eugenia,Team,ARG,Argentina,2.0,55,POINTS,,MR
2024-08-08T12:56:59+02:00,SALXNACRA17-----------------------,SALXNACRA17,Mixed Multihull,Mixed Multihull,Final Results,X,Sailing,SAL,,SALXNACRA17-NZL01,WILKINSON Micah James / DAWSON Erica Linda,Team,NZL,New Zealand,3.0,63,POINTS,,MR
2024-08-08T12:56:59+02:00,SALXNACRA17-----------------------,SALXNACRA17,Mixed Multihull,Mixed Multihull,Final Results,X,Sailing,SAL,,SALXNACRA17-GBR01,GIMSON John / BURNET Anna,Team,GBR,Great Britain,4.0,69,POINTS,,MR
2024-08-08T12:56:59+02:00,SALXNACRA17-----------------------,SALXNACRA17,Mixed Multihull,Mixed Multihull,Final Results,X,Sailing,SAL,,SALXNACRA17-FRA01,MOURNIAC Tim / BERTHOMIEU Lou,Team,FRA,France,5.0,74,POINTS,,MR
2024-08-08T12:56:59+02:00,SALXNACRA17-----------------------,SALXNACRA17,Mixed Multihull,Mixed Multihull,Final Results,X,Sailing,SAL,,SALXNACRA17-NED01,van der MEER Laila / BOUWER Bjarne,Team,NED,Netherlands,6.0,78,POINTS,,MR
2024-08-08T12:56:59+02:00,SALXNACRA17-----------------------,SALXNACRA17,Mixed Multihull,Mixed Multihull,Final Results,X,Sailing,SAL,,SALXNACRA17-FIN01,KURTBAY Sinem / KESKINEN Akseli,Team,FIN,Finland,7.0,97,POINTS,,MR
2024-08-08T12:56:59+02:00,SALXNACRA17-----------------------,SALXNACRA17,Mixed Multihull,Mixed Multihull,Final Results,X,Sailing,SAL,,SALXNACRA17-GER01,KOHLHOFF Paul / STUHLEMMER Alica,Team,GER,Germany,8.0,100,POINTS,,MR
2024-08-08T12:56:59+02:00,SALXNACRA17-----------------------,SALXNACRA17,Mixed Multihull,Mixed Multihull,Final Results,X,Sailing,SAL,,SALXNACRA17-BRA01,SIEMSEN Joao / ARNDT Marina,Team,BRA,Brazil,9.0,115,POINTS,,MR
