date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,result_diff,qualification_mark,start_order
2024-07-28T09:10:28+02:00,ROWWSCULL1------------REP-000100--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,1949989,GONZALEZ JARQUIN Evidelia,Person,NCA,Nicaragua,4.0,8:26.23,TIME,,+31.23,SE/F,1
2024-07-28T09:10:28+02:00,ROWWSCULL1------------REP-000100--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,1966045,KOMLANVI Akoko,Person,TOG,Togo,5.0,8:43.11,TIME,,+48.11,SE/F,5
2024-07-28T09:35:02+02:00,ROWWSCULL1------------REP-000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Repechage 3,Repechage 3,W,Rowing,ROW,Nautical St - Flat water,1540998,ALONSO ALDERETE Alejandra,Person,PAR,Paraguay,1.0,7:57.14,TIME,,,Q,2
2024-07-28T09:35:02+02:00,ROWWSCULL1------------REP-000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Repechage 3,Repechage 3,W,Rowing,ROW,Nautical St - Flat water,1935611,SANGUINETI Adriana,Person,PER,Peru,2.0,8:07.05,TIME,,+9.91,Q,4
2024-07-28T09:35:02+02:00,ROWWSCULL1------------REP-000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Repechage 3,Repechage 3,W,Rowing,ROW,Nautical St - Flat water,1570568,NOBLE Kathleen,Person,UGA,Uganda,3.0,8:15.10,TIME,,+17.96,SE/F,1
2024-07-28T09:35:02+02:00,ROWWSCULL1------------REP-000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Repechage 3,Repechage 3,W,Rowing,ROW,Nautical St - Flat water,1928547,ALFAQAAN Soaad,Person,KUW,Kuwait,4.0,8:28.89,TIME,,+31.75,SE/F,3
2024-07-28T09:35:02+02:00,ROWWSCULL1------------REP-000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Repechage 3,Repechage 3,W,Rowing,ROW,Nautical St - Flat water,1548852,EL ALLAOUI Majdouline,Person,MAR,Morocco,5.0,8:42.07,TIME,,+44.93,SE/F,5
2024-07-28T09:41:53+02:00,ROWWSCULL1------------REP-000200--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Repechage 2,Repechage 2,W,Rowing,ROW,Nautical St - Flat water,1537375,MOJALLALTOPRAGHGHALE Fatemeh,Person,IRI,IR Iran,1.0,7:56.48,TIME,,,Q,2
2024-07-28T09:41:53+02:00,ROWWSCULL1------------REP-000200--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Repechage 2,Repechage 2,W,Rowing,ROW,Nautical St - Flat water,1566002,OZBAY Elis,Person,TUR,Türkiye,2.0,8:00.00,TIME,,+3.52,Q,3
2024-07-28T09:41:53+02:00,ROWWSCULL1------------REP-000200--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Repechage 2,Repechage 2,W,Rowing,ROW,Nautical St - Flat water,1926317,BINTE MOHAMED RAFAEE Saiyidah Aisy.,Person,SGP,Singapore,3.0,8:23.03,TIME,,+26.55,SE/F,1
2024-07-28T09:41:53+02:00,ROWWSCULL1------------REP-000200--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Repechage 2,Repechage 2,W,Rowing,ROW,Nautical St - Flat water,1976752,BENCHADLI Nihed,Person,ALG,Algeria,4.0,,IRM_RANK,BUW,,SE/F,4
2024-07-29T10:05:17+02:00,ROWWSCULL1------------SFNL000500--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal E/F 1,Semifinal E/F 1,W,Rowing,ROW,Nautical St - Flat water,1893521,COBAS GARCIA Yariulvis,Person,CUB,Cuba,1.0,8:36.16,TIME,,,FE,2
2024-07-29T10:05:17+02:00,ROWWSCULL1------------SFNL000500--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal E/F 1,Semifinal E/F 1,W,Rowing,ROW,Nautical St - Flat water,1926317,BINTE MOHAMED RAFAEE Saiyidah Aisy.,Person,SGP,Singapore,2.0,8:47.41,TIME,,+11.25,FE,3
2024-07-29T10:05:17+02:00,ROWWSCULL1------------SFNL000500--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal E/F 1,Semifinal E/F 1,W,Rowing,ROW,Nautical St - Flat water,1928547,ALFAQAAN Soaad,Person,KUW,Kuwait,3.0,9:01.78,TIME,,+25.62,FE,1
2024-07-29T10:05:17+02:00,ROWWSCULL1------------SFNL000500--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal E/F 1,Semifinal E/F 1,W,Rowing,ROW,Nautical St - Flat water,1966045,KOMLANVI Akoko,Person,TOG,Togo,4.0,9:16.28,TIME,,+40.12,FF,4
2024-07-29T10:16:28+02:00,ROWWSCULL1------------SFNL000600--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal E/F 2,Semifinal E/F 2,W,Rowing,ROW,Nautical St - Flat water,1976752,BENCHADLI Nihed,Person,ALG,Algeria,1.0,8:34.67,TIME,,,FE,1
2024-07-29T10:16:28+02:00,ROWWSCULL1------------SFNL000600--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal E/F 2,Semifinal E/F 2,W,Rowing,ROW,Nautical St - Flat water,1570568,NOBLE Kathleen,Person,UGA,Uganda,2.0,8:38.70,TIME,,+4.03,FE,2
2024-07-29T10:16:28+02:00,ROWWSCULL1------------SFNL000600--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal E/F 2,Semifinal E/F 2,W,Rowing,ROW,Nautical St - Flat water,1949989,GONZALEZ JARQUIN Evidelia,Person,NCA,Nicaragua,3.0,8:43.78,TIME,,+9.11,FE,3
2024-07-29T10:16:28+02:00,ROWWSCULL1------------SFNL000600--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal E/F 2,Semifinal E/F 2,W,Rowing,ROW,Nautical St - Flat water,1548852,EL ALLAOUI Majdouline,Person,MAR,Morocco,4.0,8:49.70,TIME,,+15.03,FF,4
2024-07-30T09:39:35+02:00,ROWWSCULL1------------QFNL000100--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Quarterfinal 1,Quarterfinal 1,W,Rowing,ROW,Nautical St - Flat water,1945694,RIGNEY Tara,Person,AUS,Australia,1.0,7:30.57,TIME,,,SA/B,4
2024-07-30T09:39:35+02:00,ROWWSCULL1------------QFNL000100--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Quarterfinal 1,Quarterfinal 1,W,Rowing,ROW,Nautical St - Flat water,1944710,KOHLER Kara,Person,USA,United States,2.0,7:34.96,TIME,,+4.39,SA/B,3
2024-07-30T09:39:35+02:00,ROWWSCULL1------------QFNL000100--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Quarterfinal 1,Quarterfinal 1,W,Rowing,ROW,Nautical St - Flat water,1565037,ANGELOVA Desislava,Person,BUL,Bulgaria,3.0,7:41.25,TIME,,+10.68,SA/B,5
2024-07-30T09:39:35+02:00,ROWWSCULL1------------QFNL000100--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Quarterfinal 1,Quarterfinal 1,W,Rowing,ROW,Nautical St - Flat water,1954925,CUNHA TAVARES CARDOSO Beatriz,Person,BRA,Brazil,4.0,7:47.29,TIME,,+16.72,SC/D,2
2024-07-30T09:39:35+02:00,ROWWSCULL1------------QFNL000100--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Quarterfinal 1,Quarterfinal 1,W,Rowing,ROW,Nautical St - Flat water,1935611,SANGUINETI Adriana,Person,PER,Peru,5.0,7:57.84,TIME,,+27.27,SC/D,1
2024-07-30T09:39:35+02:00,ROWWSCULL1------------QFNL000100--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Quarterfinal 1,Quarterfinal 1,W,Rowing,ROW,Nautical St - Flat water,1537375,MOJALLALTOPRAGHGHALE Fatemeh,Person,IRI,IR Iran,6.0,8:00.37,TIME,,+29.80,SC/D,6
2024-07-30T09:49:17+02:00,ROWWSCULL1------------QFNL000200--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Quarterfinal 2,Quarterfinal 2,W,Rowing,ROW,Nautical St - Flat water,1965558,FLORIJN Karolien,Person,NED,Netherlands,1.0,7:29.07,TIME,,,SA/B,3
2024-07-30T09:49:17+02:00,ROWWSCULL1------------QFNL000200--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Quarterfinal 2,Quarterfinal 2,W,Rowing,ROW,Nautical St - Flat water,1906519,FOESTER Alexandra,Person,GER,Germany,2.0,7:30.98,TIME,,+1.91,SA/B,4
2024-07-30T09:49:17+02:00,ROWWSCULL1------------QFNL000200--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Quarterfinal 2,Quarterfinal 2,W,Rowing,ROW,Nautical St - Flat water,1964500,KLIMOVICH Tatsiana,Person,AIN,AIN,3.0,7:34.30,TIME,,+5.23,SA/B,5
2024-07-30T09:49:17+02:00,ROWWSCULL1------------QFNL000200--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Quarterfinal 2,Quarterfinal 2,W,Rowing,ROW,Nautical St - Flat water,1540998,ALONSO ALDERETE Alejandra,Person,PAR,Paraguay,4.0,7:47.40,TIME,,+18.33,SC/D,6
2024-07-30T09:49:17+02:00,ROWWSCULL1------------QFNL000200--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Quarterfinal 2,Quarterfinal 2,W,Rowing,ROW,Nautical St - Flat water,1535252,LECHUGA ALANIS Kenia,Person,MEX,Mexico,5.0,7:50.35,TIME,,+21.28,SC/D,2
2024-07-30T09:49:17+02:00,ROWWSCULL1------------QFNL000200--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Quarterfinal 2,Quarterfinal 2,W,Rowing,ROW,Nautical St - Flat water,1568362,PHAM Thi Hue,Person,VIE,Vietnam,6.0,7:56.96,TIME,,+27.89,SC/D,1
2024-07-30T09:59:17+02:00,ROWWSCULL1------------QFNL000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Quarterfinal 3,Quarterfinal 3,W,Rowing,ROW,Nautical St - Flat water,1927027,TWIGG Emma,Person,NZL,New Zealand,1.0,7:26.89,TIME,,,SA/B,3
2024-07-30T09:59:17+02:00,ROWWSCULL1------------QFNL000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Quarterfinal 3,Quarterfinal 3,W,Rowing,ROW,Nautical St - Flat water,1977658,JANZEN Aurelia-Maxima Katharina,Person,SUI,Switzerland,2.0,7:31.12,TIME,,+4.23,SA/B,2
2024-07-30T09:59:17+02:00,ROWWSCULL1------------QFNL000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Quarterfinal 3,Quarterfinal 3,W,Rowing,ROW,Nautical St - Flat water,1879804,DIAZ RIVAS Virginia,Person,ESP,Spain,3.0,7:34.01,TIME,,+7.12,SA/B,4
2024-07-30T09:59:17+02:00,ROWWSCULL1------------QFNL000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Quarterfinal 3,Quarterfinal 3,W,Rowing,ROW,Nautical St - Flat water,1928878,DYMCHENKO Diana,Person,AZE,Azerbaijan,4.0,7:53.76,TIME,,+26.87,SC/D,1
2024-07-30T09:59:17+02:00,ROWWSCULL1------------QFNL000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Quarterfinal 3,Quarterfinal 3,W,Rowing,ROW,Nautical St - Flat water,1956490,ARSIC Jovana,Person,SRB,Serbia,5.0,7:56.18,TIME,,+29.29,SC/D,5
2024-07-30T09:59:17+02:00,ROWWSCULL1------------QFNL000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Quarterfinal 3,Quarterfinal 3,W,Rowing,ROW,Nautical St - Flat water,1976002,DELGACO Joanie,Person,PHI,Philippines,6.0,7:58.30,TIME,,+31.41,SC/D,6
2024-07-30T10:09:24+02:00,ROWWSCULL1------------QFNL000400--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Quarterfinal 4,Quarterfinal 4,W,Rowing,ROW,Nautical St - Flat water,1941956,SENKUTE Viktorija,Person,LTU,Lithuania,1.0,7:33.35,TIME,,,SA/B,3
2024-07-30T10:09:24+02:00,ROWWSCULL1------------QFNL000400--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Quarterfinal 4,Quarterfinal 4,W,Rowing,ROW,Nautical St - Flat water,1538627,PRAKATEN Anna,Person,UZB,Uzbekistan,2.0,7:35.91,TIME,,+2.56,SA/B,4
2024-07-30T10:09:24+02:00,ROWWSCULL1------------QFNL000400--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Quarterfinal 4,Quarterfinal 4,W,Rowing,ROW,Nautical St - Flat water,1558203,LOBNIG Magdalena,Person,AUT,Austria,3.0,7:40.07,TIME,,+6.72,SA/B,2
2024-07-30T10:09:24+02:00,ROWWSCULL1------------QFNL000400--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Quarterfinal 4,Quarterfinal 4,W,Rowing,ROW,Nautical St - Flat water,1893544,BADENHORST Paige,Person,RSA,South Africa,4.0,7:44.03,TIME,,+10.68,SC/D,5
2024-07-30T10:09:24+02:00,ROWWSCULL1------------QFNL000400--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Quarterfinal 4,Quarterfinal 4,W,Rowing,ROW,Nautical St - Flat water,1981475,KOSTANJSEK Nina,Person,SLO,Slovenia,5.0,7:56.31,TIME,,+22.96,SC/D,1
2024-07-30T10:09:24+02:00,ROWWSCULL1------------QFNL000400--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Quarterfinal 4,Quarterfinal 4,W,Rowing,ROW,Nautical St - Flat water,1566002,OZBAY Elis,Person,TUR,Türkiye,6.0,7:56.51,TIME,,+23.16,SC/D,6
2024-07-31T10:24:15+02:00,ROWWSCULL1------------SFNL000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal C/D 1,Semifinal C/D 1,W,Rowing,ROW,Nautical St - Flat water,1956490,ARSIC Jovana,Person,SRB,Serbia,1.0,7:44.60,TIME,,,FC,2
2024-07-31T10:24:15+02:00,ROWWSCULL1------------SFNL000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal C/D 1,Semifinal C/D 1,W,Rowing,ROW,Nautical St - Flat water,1981475,KOSTANJSEK Nina,Person,SLO,Slovenia,2.0,7:48.86,TIME,,+4.26,FC,5
2024-07-31T10:24:15+02:00,ROWWSCULL1------------SFNL000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal C/D 1,Semifinal C/D 1,W,Rowing,ROW,Nautical St - Flat water,1954925,CUNHA TAVARES CARDOSO Beatriz,Person,BRA,Brazil,3.0,7:49.96,TIME,,+5.36,FC,3
2024-07-31T10:24:15+02:00,ROWWSCULL1------------SFNL000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal C/D 1,Semifinal C/D 1,W,Rowing,ROW,Nautical St - Flat water,1540998,ALONSO ALDERETE Alejandra,Person,PAR,Paraguay,4.0,7:56.50,TIME,,+11.90,FD,4
2024-07-31T10:24:15+02:00,ROWWSCULL1------------SFNL000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal C/D 1,Semifinal C/D 1,W,Rowing,ROW,Nautical St - Flat water,1976002,DELGACO Joanie,Person,PHI,Philippines,5.0,8:00.18,TIME,,+15.58,FD,1
2024-07-31T10:24:15+02:00,ROWWSCULL1------------SFNL000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal C/D 1,Semifinal C/D 1,W,Rowing,ROW,Nautical St - Flat water,1537375,MOJALLALTOPRAGHGHALE Fatemeh,Person,IRI,IR Iran,6.0,8:06.23,TIME,,+21.63,FD,6
2024-07-31T10:34:01+02:00,ROWWSCULL1------------SFNL000400--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal C/D 2,Semifinal C/D 2,W,Rowing,ROW,Nautical St - Flat water,1893544,BADENHORST Paige,Person,RSA,South Africa,1.0,7:55.91,TIME,,,FC,3
2024-07-31T10:34:01+02:00,ROWWSCULL1------------SFNL000400--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal C/D 2,Semifinal C/D 2,W,Rowing,ROW,Nautical St - Flat water,1535252,LECHUGA ALANIS Kenia,Person,MEX,Mexico,2.0,7:58.00,TIME,,+2.09,FC,5
2024-07-31T10:34:01+02:00,ROWWSCULL1------------SFNL000400--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal C/D 2,Semifinal C/D 2,W,Rowing,ROW,Nautical St - Flat water,1928878,DYMCHENKO Diana,Person,AZE,Azerbaijan,3.0,7:59.23,TIME,,+3.32,FC,4
2024-07-31T10:34:01+02:00,ROWWSCULL1------------SFNL000400--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal C/D 2,Semifinal C/D 2,W,Rowing,ROW,Nautical St - Flat water,1566002,OZBAY Elis,Person,TUR,Türkiye,4.0,8:02.47,TIME,,+6.56,FD,6
2024-07-31T10:34:01+02:00,ROWWSCULL1------------SFNL000400--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal C/D 2,Semifinal C/D 2,W,Rowing,ROW,Nautical St - Flat water,1935611,SANGUINETI Adriana,Person,PER,Peru,5.0,8:17.84,TIME,,+21.93,FD,2
2024-07-31T10:34:01+02:00,ROWWSCULL1------------SFNL000400--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal C/D 2,Semifinal C/D 2,W,Rowing,ROW,Nautical St - Flat water,1568362,PHAM Thi Hue,Person,VIE,Vietnam,6.0,8:22.85,TIME,,+26.94,FD,1
2024-08-01T09:39:01+02:00,ROWWSCULL1------------SFNL000100--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal A/B 1,Semifinal A/B 1,W,Rowing,ROW,Nautical St - Flat water,1965558,FLORIJN Karolien,Person,NED,Netherlands,1.0,7:21.26,TIME,,,FA,3
2024-08-01T09:39:01+02:00,ROWWSCULL1------------SFNL000100--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal A/B 1,Semifinal A/B 1,W,Rowing,ROW,Nautical St - Flat water,1945694,RIGNEY Tara,Person,AUS,Australia,2.0,7:23.58,TIME,,+2.32,FA,4
2024-08-01T09:39:01+02:00,ROWWSCULL1------------SFNL000100--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal A/B 1,Semifinal A/B 1,W,Rowing,ROW,Nautical St - Flat water,1565037,ANGELOVA Desislava,Person,BUL,Bulgaria,3.0,7:27.16,TIME,,+5.90,FA,6
2024-08-01T09:39:01+02:00,ROWWSCULL1------------SFNL000100--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal A/B 1,Semifinal A/B 1,W,Rowing,ROW,Nautical St - Flat water,1538627,PRAKATEN Anna,Person,UZB,Uzbekistan,4.0,7:29.28,TIME,,+8.02,FB,2
2024-08-01T09:39:01+02:00,ROWWSCULL1------------SFNL000100--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal A/B 1,Semifinal A/B 1,W,Rowing,ROW,Nautical St - Flat water,1977658,JANZEN Aurelia-Maxima Katharina,Person,SUI,Switzerland,5.0,7:31.65,TIME,,+10.39,FB,5
2024-08-01T09:39:01+02:00,ROWWSCULL1------------SFNL000100--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal A/B 1,Semifinal A/B 1,W,Rowing,ROW,Nautical St - Flat water,1879804,DIAZ RIVAS Virginia,Person,ESP,Spain,6.0,7:37.52,TIME,,+16.26,FB,1
2024-08-01T09:48:50+02:00,ROWWSCULL1------------SFNL000200--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal A/B 2,Semifinal A/B 2,W,Rowing,ROW,Nautical St - Flat water,1927027,TWIGG Emma,Person,NZL,New Zealand,1.0,7:17.19,TIME,,,FA,3
2024-08-01T09:48:50+02:00,ROWWSCULL1------------SFNL000200--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal A/B 2,Semifinal A/B 2,W,Rowing,ROW,Nautical St - Flat water,1941956,SENKUTE Viktorija,Person,LTU,Lithuania,2.0,7:19.15,TIME,,+1.96,FA,4
2024-08-01T09:48:50+02:00,ROWWSCULL1------------SFNL000200--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal A/B 2,Semifinal A/B 2,W,Rowing,ROW,Nautical St - Flat water,1944710,KOHLER Kara,Person,USA,United States,3.0,7:22.33,TIME,,+5.14,FA,2
2024-08-01T09:48:50+02:00,ROWWSCULL1------------SFNL000200--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal A/B 2,Semifinal A/B 2,W,Rowing,ROW,Nautical St - Flat water,1906519,FOESTER Alexandra,Person,GER,Germany,4.0,7:24.63,TIME,,+7.44,FB,5
2024-08-01T09:48:50+02:00,ROWWSCULL1------------SFNL000200--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal A/B 2,Semifinal A/B 2,W,Rowing,ROW,Nautical St - Flat water,1964500,KLIMOVICH Tatsiana,Person,AIN,AIN,5.0,7:26.56,TIME,,+9.37,FB,1
2024-08-01T09:48:50+02:00,ROWWSCULL1------------SFNL000200--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Semifinal A/B 2,Semifinal A/B 2,W,Rowing,ROW,Nautical St - Flat water,1558203,LOBNIG Magdalena,Person,AUT,Austria,6.0,7:40.02,TIME,,+22.83,FB,6
2024-08-02T09:52:04+02:00,ROWWSCULL1------------FNL-000600--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final F,Final F,W,Rowing,ROW,Nautical St - Flat water,1548852,EL ALLAOUI Majdouline,Person,MAR,Morocco,1.0,8:20.81,TIME,,,,2
2024-08-02T09:52:04+02:00,ROWWSCULL1------------FNL-000600--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final F,Final F,W,Rowing,ROW,Nautical St - Flat water,1966045,KOMLANVI Akoko,Person,TOG,Togo,2.0,8:46.73,TIME,,+25.92,,1
2024-08-02T10:16:57+02:00,ROWWSCULL1------------FNL-000500--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final E,Final E,W,Rowing,ROW,Nautical St - Flat water,1976752,BENCHADLI Nihed,Person,ALG,Algeria,1.0,7:54.25,TIME,,,,4
2024-08-02T10:16:57+02:00,ROWWSCULL1------------FNL-000500--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final E,Final E,W,Rowing,ROW,Nautical St - Flat water,1570568,NOBLE Kathleen,Person,UGA,Uganda,2.0,7:56.10,TIME,,+1.85,,2
2024-08-02T10:16:57+02:00,ROWWSCULL1------------FNL-000500--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final E,Final E,W,Rowing,ROW,Nautical St - Flat water,1893521,COBAS GARCIA Yariulvis,Person,CUB,Cuba,3.0,7:57.99,TIME,,+3.74,,3
2024-08-02T10:16:57+02:00,ROWWSCULL1------------FNL-000500--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final E,Final E,W,Rowing,ROW,Nautical St - Flat water,1926317,BINTE MOHAMED RAFAEE Saiyidah Aisy.,Person,SGP,Singapore,4.0,8:03.29,TIME,,+9.04,,5
2024-08-02T10:16:57+02:00,ROWWSCULL1------------FNL-000500--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final E,Final E,W,Rowing,ROW,Nautical St - Flat water,1928547,ALFAQAAN Soaad,Person,KUW,Kuwait,5.0,8:05.18,TIME,,+10.93,,6
2024-08-02T10:16:57+02:00,ROWWSCULL1------------FNL-000500--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final E,Final E,W,Rowing,ROW,Nautical St - Flat water,1949989,GONZALEZ JARQUIN Evidelia,Person,NCA,Nicaragua,6.0,8:08.61,TIME,,+14.36,,1
2024-08-02T10:39:42+02:00,ROWWSCULL1------------FNL-000400--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final D,Final D,W,Rowing,ROW,Nautical St - Flat water,1540998,ALONSO ALDERETE Alejandra,Person,PAR,Paraguay,1.0,7:42.09,TIME,,,,4
2024-08-02T10:39:42+02:00,ROWWSCULL1------------FNL-000400--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final D,Final D,W,Rowing,ROW,Nautical St - Flat water,1976002,DELGACO Joanie,Person,PHI,Philippines,2.0,7:43.83,TIME,,+1.74,,2
2024-08-02T10:39:42+02:00,ROWWSCULL1------------FNL-000400--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final D,Final D,W,Rowing,ROW,Nautical St - Flat water,1537375,MOJALLALTOPRAGHGHALE Fatemeh,Person,IRI,IR Iran,3.0,7:46.08,TIME,,+3.99,,1
2024-08-02T10:39:42+02:00,ROWWSCULL1------------FNL-000400--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final D,Final D,W,Rowing,ROW,Nautical St - Flat water,1566002,OZBAY Elis,Person,TUR,Türkiye,4.0,7:46.95,TIME,,+4.86,,3
2024-08-02T10:39:42+02:00,ROWWSCULL1------------FNL-000400--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final D,Final D,W,Rowing,ROW,Nautical St - Flat water,1568362,PHAM Thi Hue,Person,VIE,Vietnam,5.0,7:47.84,TIME,,+5.75,,6
2024-08-02T10:39:42+02:00,ROWWSCULL1------------FNL-000400--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final D,Final D,W,Rowing,ROW,Nautical St - Flat water,1935611,SANGUINETI Adriana,Person,PER,Peru,6.0,7:49.31,TIME,,+7.22,,5
2024-08-03T09:39:46+02:00,ROWWSCULL1------------FNL-000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final C,Final C,W,Rowing,ROW,Nautical St - Flat water,1956490,ARSIC Jovana,Person,SRB,Serbia,1.0,7:26.09,TIME,,,,4
2024-08-03T09:39:46+02:00,ROWWSCULL1------------FNL-000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final C,Final C,W,Rowing,ROW,Nautical St - Flat water,1893544,BADENHORST Paige,Person,RSA,South Africa,2.0,7:27.76,TIME,,+1.67,,3
2024-08-03T09:39:46+02:00,ROWWSCULL1------------FNL-000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final C,Final C,W,Rowing,ROW,Nautical St - Flat water,1954925,CUNHA TAVARES CARDOSO Beatriz,Person,BRA,Brazil,3.0,7:31.31,TIME,,+5.22,,6
2024-08-03T09:39:46+02:00,ROWWSCULL1------------FNL-000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final C,Final C,W,Rowing,ROW,Nautical St - Flat water,1535252,LECHUGA ALANIS Kenia,Person,MEX,Mexico,4.0,7:31.99,TIME,,+5.90,,2
2024-08-03T09:39:46+02:00,ROWWSCULL1------------FNL-000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final C,Final C,W,Rowing,ROW,Nautical St - Flat water,1928878,DYMCHENKO Diana,Person,AZE,Azerbaijan,5.0,7:35.19,TIME,,+9.10,,1
2024-08-03T09:39:46+02:00,ROWWSCULL1------------FNL-000300--,ROWWSCULL1,Women's Single Sculls,Women's Single Sculls Final C,Final C,W,Rowing,ROW,Nautical St - Flat water,1981475,KOSTANJSEK Nina,Person,SLO,Slovenia,6.0,7:39.00,TIME,,+12.91,,5
